z_cluster,z_minScore,z_maxScore,id,fname,lname,stNo,add1,add2,city,state,dob,ssn
55313,0.8573364747546754,0.9258826332143453,89206102,benjamin,hren,46,sturt avenue,violet creek,port macquarie,4680,tas,19120427
56986,"","",52795100,kira,wojciak,8,kindler place,springetts arcade,holsworthy,4701,nsw,19440624
57016,"","",52805100,alyssa,reimer,25,lawrence wackett crescent,rosedale farm,lawson,3068,wa,19691221
57416,"","",89799100,thomas,rothe,98,coxen street,seaforth senior citizens vlge,salisbury east,2164,vic,19240317
57487,"","",52941100,kiana,smallacombe,"",mackellar crescent,eddington,klemzig,5373,nsw,19710902
58141,"","",53123100,prudence,crosswell,707,bottrill street,donette downs,hazelbrook,2038,vic,19230403
58219,"","",53146100,samantha,pacey,70,barnard circuit,adventure bay,parkdale,2170,sa,19560101
58231,"","",53150100,arabella,pereyra,"",brownlow place,beerenberg farm,macgregor,5081,vic,19060731
59731,"","",53563100,tynan,shepherd,100,carslake loop,wide bay capricorn house,frankston,3939,qld,19130221
60039,"","",16552100,emalene,secomb,3,roderick street,beachwood,berwick,5067,wa,19930814
60428,"","",90663100,flynn,vinaev,7,banfield street,kiandra,carlingford,4721,vic,19430720
61467,"","",16956100,carla,kerslake,5,ortloff place,gowrie,jan juc,3183,nsw,19670628
8264,0.40465760388117805,0.40465760388117805,17178100,laura,lodge,"",elimatta street,sunny-brae,cleveland,3318,nsw,19810909
62827,"","",54429100,tommy,george,1439,packham place,nioka,yanco,2216,qld,19941024
63002,"","",91370100,jaxin,fullerton,6,mcmillan crescent,mansfield park,yunderup,3966,nsw,19160127
63193,"","",54531100,james,highfold,54,"",loravilla,heywood,2768,qld,19180522
63873,0.9915109344753413,0.9915109344753413,17651100,nathan,smithson,23,lee-steere crescent,forest hills,auburn,4720,nsw,19030820
64174,"","",54807100,william,mosman,21,burnage place,thorndale,applecross,3131,sa,19250301
64253,0.941173619247097,0.941173619247097,91710100,toby,peachey,1,jenkinson street,"",paddington,4717,qld,19350926
64641,"","",17865100,jacob,birkin,2,sherlock street,"",craigie,2210,qld,19280207
1175,0.42975241779584905,0.9952227536000962,17878102,baxtee,dallas,5,mckeown place,"",cranbourne north,3121,nsw,19391124
64887,"","",17939100,maya,miotto,5,tasmania circle,milmilland,williamstown,3912,nsw,19600202
65520,0.9624947160620201,0.9913390224778221,18123103,emiily,vincgent,14,hoad place,wisteria cottage,hamilton,2145,vic,19730218
18945,0.41583149635225874,0.9848617398120891,55224100,jairus,abera,22,le souef crescent,"",lobethal,2317,nsw,19330314
66209,"","",92238100,ethan,willing,214,shumack street,moranbah,wyndham,4305,wa,19590205
1577,0.47346690173548456,0.5129054207417214,18476101,scott,"",23,esperance street,the willows,oaklandd park,3174,vic,19630428
67465,"","",55733100,jack,mchenry,205,kent street,leisure living vlge,alice springs,3161,sa,19300320
67534,"","",55751100,hayley,ryan,45,cadell street,lazy acres,albury,6335,vic,19571220
2293,0.4564837327641096,0.6798618663271453,92618100,tarshya,juric,77,glenelg street,"",emerald,2233,qld,19080612
67677,0.9505629343827118,0.9902242393422002,18711101,james,stanley,130,tyrrellxircuit,garrong,berowra heights,4680,nsw,19520824
68415,"","",18916100,annalise,truman,78,gardiner street,"",westbury,2324,nsw,19701102
69551,"","",93127101,joel,huebner,354,cockle street,parraweena,wilson,6168,qld,19720527
70208,"","",93312100,aidan,benger,64,biggs place,mannafields farm,warriewood,3400,vic,19870423
72131,"","",93825100,lily,morrison,253,kingsmill street,st george,hamilton,2528,wa,19580312
463,0.4372700895476389,0.46438430112854334,20053100,"",pontt,10,bangalay crescent,pine hill,springwood,7012,nsw,19410617
73191,0.9791267238307231,0.9875478803503387,20252103,trent,clarke,1479,burn street,"",bolwarra heights,3807,nsw,19610603
73312,0.9682596323851725,0.990515878461667,57368101,chelsea,stanley,"",len waters street,gallaghe rhouse,old bar,6104,nsw,19320730
26885,0.45621194553775407,0.7292235713154888,94153100,matthew,painter,21,"","",blacktown,5049,wa,19020412
68546,0.4382565760090636,0.984922401931146,94350100,eliza,hanna,29,harrison street,rowethorpe,coomera,4121,nsw,19671124
74277,"","",20555100,nicholas,vincent,"",lewin street,geekabee,coniston,2025,qld,19880304
116,0.532722536803311,0.54590042185913,94726100,taylah,chandler,25,bundeela street,"",avoca beach,3285,nsw,19950909
75548,"","",94769100,georgia,green,654,coningham street,granite hill,gnangara,2476,qld,19050630
75683,"","",94808100,jemma,browne,16,westhoven street,wahbilla park,patonga,3033,qld,""
75911,"","",94868100,annabelle,julius,9,macarthur avenue,"",coromandel valley,3041,vic,19790503
76030,"","",58098100,giorgia,moody,7,ashby circuit,windorah,childers,6152,nsw,19410828
76153,"","",58125100,bailey,capurso,4,eildon place,"",charlestown,2107,nsw,19890807
76500,"","",21181100,bailey,green,11,litchfield place,belmont towers,ulverstone,4551,wa,19900828
76849,0.9945768019820581,0.9952227536000962,58311100,dylan,shady,12,scantlebury crescent,malmani,dulwich hill,4068,vic,19230805
77814,0.9619814132365259,0.9619814132365259,21540101,koawld,isabella,613,peacock place,haigh p ark,belmont,2680,wa,19780118
13761,0.40453609388146694,0.40453609388146694,58676100,benedict,petersen,15,waratah street,karoo,cleveland,3238,qld,19891022
79258,"","",58983102,elise,mercorella,50,cranham,nicholas street,gleninnes,2615,vic,19320918
80446,"","",59293100,evan,povey,155,denovan circuit,homesite 3,murray bridge,3550,sa,19090916
80570,"","",96146100,nicolas,donskoj,14,arabana street,magellan,springwood,3068,qld,19620812
3230,0.4441815402544639,0.9822886919462311,96349101,katelyn,clarke,8,merfield place,bram hall,botany,6056,vic,19440120
28058,0.9640953197780657,0.9915314491473511,22551100,cheyenne,kovacic,690,bellchambers crescent,glebe garden,como,3976,"",19910523
83117,"","",96835100,beau,collier,3,handasyde street,malinga,hinchinbrook,5277,tas,19850312
83131,"","",60032100,joshua,coulson,14,beddome place,parklands village,newmarket,2642,"",19390901
83910,"","",23187100,emiily,allanby,12,darling street,corinella glen,oakleigh,2081,wa,19751209
84904,0.7801150368470144,0.9846338602168043,60513102,hayden,frzhn,148,heading place,yarra valley clinic,millqpark,4133,qld,19410105
4198,0.45162474827484156,0.45162474827484156,97424101,krystin,whiteley,8,bingley crescent,miva sration,nedlands,2117,nsw,19460418
85271,"","",97440100,hollie,cute,12,bargang crescent,merungie,knoxfield,2198,nsw,19510617
7017,0.6834811605558473,0.6834811605558473,97558100,heath,"",52,goodparla street,birubi point caravn park,mulgrave east,3912,tas,19470331
86275,0.953083201258851,0.986301512617109,60899101,benjamin,mru,5,martley circuit,"",buranda,3165,qld,19480705
88474,"","",61520100,ethan,kontopoulos,13,namatjira drive,"",narellan,3850,sa,19220210
89240,"","",98579102,alana,campbell,5,lexcen aveenue,"",nollamara,970,vic,19960225
89351,"","",98613100,adam,mason,98,ashby circuit,alandale apartments,lavington,6064,wa,19620407
5729,0.40799903890806083,0.43008195962247314,99049100,oliver,asser,26,mcdermott street,"",wallan,5076,vic,19420613
91129,"","",62230100,jacqueline,mckerlie,"",wollongong street,union collage,st peters,3793,tas,19070318
18468,0.9763515458915806,0.9906359209700244,62254104,ella,coffey,21,chauvelsyreet,casablanca,burnside,3095,vic,19631005
91959,"","",25421100,flynn,delacy,5,glencross street,llantwit house,broadbeach waters,7310,nsw,19360309
22186,0.5496802571543594,0.9950198389614197,99380100,mitchell,rees,1,broadbent street,karingal homes,slacks creek,3130,vic,19941018
92174,0.41681326398631263,0.9928067724700474,99397100,"",kerley,8,lesueur place,"",worongary,4121,sa,19690913
92938,0.9842365892721153,0.9952227536000962,62714100,madison,nguyen,28,massie place,port 366,bunbury,2122,nsw,19800614
4633,0.4650488387296636,0.4650488387296636,99736100,liam,osfield,56,ballumbir street,country club,hoppers crossing,2120,vic,19691230
93571,"","",62878100,braedon,compton,70,dumas street,glenlee,yunderup,4350,nsw,19041124
93764,"","",99838100,ella,reid,21,noarlunga crescent,glenlee,belmont,2333,nsw,19050806
94332,"","",26099100,isaiah,hage,25,medley street,marretah,holden hill,3130,qld,19870411
94791,"","",26221101,jessica,hyland,56,southwellt street,springdale,swan view,6961,nsw,19630929
80740,0.5712840636735113,0.5712840636735113,26406100,sam,neufing,31,hobbs street,"",blayney,3172,vic,19680428
95827,"","",63484100,jack,campbell,83,outtrim avenue,swans feather,carboor,4814,nsw,19230524
96334,"","",63634100,vanessa,mcvicar,107,goldstein crescent,site lakes caravan park,south brisbane,2021,qld,19731025
96904,"","",63792100,hannah,wilkins,33,goyder street,bryntirion,petersham,2103,vic,19340821
49347,0.43037603703741995,0.44885292590269743,27082100,mitchell,clarke,28,jabanungga avenue,john flynn medical centre,sylvania,2170,qld,""
97948,"","",64066100,hollie,fleet,31,stephens place,cedarview,lismore,5114,tas,19520414
99469,"","",64503100,hannah,nguyen,28,harbison crescent,sunrest stud,pennant hills,2191,vic,19200112
100305,"","",27769100,rosie,clarke,8,tattersall crescent,mindaree,tweed heads south,7252,sa,19090516
100869,"","",27915100,caleb,muschamp,59,jerrabomberra avenue,wandana,brunswick west,4109,nsw,19690526
102477,0.9456711123219458,0.9952227536000962,28335103,willviam,beattie,21,david street,cardinia park,lower templestowe,2340,vic,19460725
102535,0.9568898917694906,0.9899591876794006,65343100,julia,white,21,hirschfeld crescent,dookanooka,kyabram,5540,qld,19790225
8090,0.4541196984694034,0.5122449728332467,28361100,catherine,dudgeon,69,kellick place,"","",4510,nt,19311210
102774,"","",28417100,benjamin,rees,138,hoad place,west park,newlyn,2145,vic,19880613
103557,"","",28626100,olivia,westbrook,9,"",balmoral garden,kangarilla,2460,nsw,19820721
103725,"","",28675100,liam,matthews,3,academy close,ingevale,purrumbete south,7010,vic,19500826
12018,0.8082557017678057,0.8082557017678057,66340100,tarnia,wiseman,15,lawley street,yandar ms 582,west croydon,4815,vic,19260217
107044,"","",66625100,karissa,meaney,39,coxen street,the willows,cecil plains,2528,wa,19830811
107617,"","",66774100,lachlan,coleman,26,groote place,ronobri,para hills west,2135,nsw,19230331
107721,"","",29813100,lucy,reid,207,needham place,flower growers,raymond terrace,6026,vic,19910116
108076,0.9492640218965746,0.9702244282255378,66898102,gemaley,hand,173,mcelhonecourt,hartz vkew,murgln,3564,nsw,19641229
2581,0.4529628201841825,0.4529628201841825,66949100,"",bishop,34,dumaresq street,sandilands,parkerville,3195,tas,19470219
108841,"","",67106100,sophie,mason,17,ridley street,palm grove,"",5018,qld,19680110
108873,"","",30136100,sophie,dixon,86,mileham street,milton,oaklands park,2077,nsw,19811205
111000,"","",30723100,zac,baillie,13,jackie howe crescent,connemara,newstead,2112,tas,19691021
111754,0.5215266984927435,0.6301058762472195,67939103,thomas,stagollo,310,mcmillan rcescent,netanyav illas,delungra,3859,"",19261024
111880,0.8588678800811953,0.8819608075233769,67963102,ruby,neville,20,"",red river,surry hills,2564,nsw,19220902
112723,0.9936734116065394,0.9936734116065394,68197101,cameron,bullotck,3,percy crescent,leafleigh,highbury,3941,nsw,19140708
113485,"","",68400100,shelby,millar,161,troughton street,masonic retirement village,cairns,3630,qld,19310623
21304,0.4051778394035571,0.655930687908821,68840100,dayna,campbell,6,chandler street,masonic retirement village,cairns,4305,nsw,""
117561,"","",32549100,nathan,ryan,2,wilshire street,woodberry vlge,pascoe vale south,3121,qld,19080724
118425,"","",32804100,stephanie,mcmurdo,201,rivett street,kames,east maitland,2800,qld,19290513
1640,0.5262803475915677,0.5262803475915677,33362100,emiily,beelitz,11,shiers place,alabama,penrith,3844,nsw,19630909
121884,0.970561098675823,0.984672983231054,33746102,white,wil,67,bandjalong crescent,creston,hoppers crossing,4854,nsw,19220715
11172,0.9835933092060454,0.9890738476129565,71235100,chelsea,hare,42,casuarina street,"",isle of capri,2517,sa,19051220
124383,"","",34436100,brock,skeen,30,southern cross drive,sec 437,beenleigh,3178,nsw,19000303
125121,"","",34641100,nicholas,okoniewski,7,medley street,peridon vlge,sadliers crossing,3364,qld,19260311
125394,"","",34720100,savannah,henshaw,8,chewings street,gambolalley,toormina,2303,sa,19350713
126585,0.9853632553554731,0.9926278674655746,35025101,jesse,kowald,1,sherbrooke street,navil lus,barcaldine,2251,vic,19540320
128020,"","",72458100,joshua,nguyen,112,wongoola close,brindabella specialist centre,st albans,2216,sa,19590221
129261,"","",35786100,clain,campbell,46,antill street,highvale village,jesmond,2261,vic,19520522
130548,"","",36143100,joshua,bindoff,9,cotton street,the falls,vermont,6112,qld,19241010
130672,"","",73193100,nicholas,saumi,36,vansittart crescent,calala farm,arana hills,4342,nsw,19720316
131914,"","",73549100,carlin,matthews,48,mclachlan crescent,murray bank,forrestfield,2627,qld,19620827
551,"","",73866100,hayden,morrison,5,kaga place,masonic retirement village,petersham,5107,sa,19130129
830,"","",73946100,jordan,tootell,5,dyett circuit,tintenbach,peakhurst,3305,nsw,19681228
1471,"","",37298100,damien,mahony,46,harpur place,mac donnells bldg (cnr grafton s street,bacchus marsh,2260,tas,19140512
1542,"","",400100,bethany,herbert,64,antis street,carnsdale,labrador,2234,qld,19650815
2033,"","",74278100,deakin,reid,41,richardson street,nomore,bulimba,2611,vic,19820925
2309,0.44305399760322384,0.988148450643207,74354100,jordan,torzillo,38,brigalow street,"",ngunnawal,6147,vic,19400414
2508,"","",664100,gillian,hyland,310,namatjira drive,corridella,deakin,2000,wa,19950214
3031,0.5328331609202027,0.5328331609202027,37740100,jack,xerri,70,rainbow place,"",hinchinbrook,7030,vic,19091015
3341,0.46688228395710707,0.9952227536000962,74651100,jonathon,campbell,14,stutchbury street,"",palmerston,2113,wa,19610208
4147,"","",38056100,bianca,schuster,24,macedon crescent,moonkirra,bondi junction,5253,nsw,19330401
4370,"","",74942100,charlotte,richmond,6,lycett street,cedarview,modbury,2500,vic,19460405
5218,0.5807314570478068,0.589034654911312,38344102,campbexll,bayley,9,langerplace,standbye,brisbane,3214,nsw,19350305
6113,"","",75432100,emiily,gornicki,3,darwinia terrace,tannamurra,alice springs,4562,sa,19200412
6377,0.7891442051880064,0.9009842362791838,75496101,frew,jai,66,grund place,willa ndra,ryee,4660,vic,19940315
6478,"","",38710100,caitlin,matthews,53,mugglestone place,craigie avenue,buddina,2049,vic,19270304
6644,0.9952227536000962,0.9952227536000962,75566101,jaiden,soward,35,dryandra street,"",coconut grove,3043,nsw,19731129
7905,0.5108875074022989,0.5108875074022989,2182100,casey,matthews,158,tullaroop street,"",yarraville,7320,vic,19690706
7953,"","",2197100,emiily,fang,11,trenwith close,bethany,hoppers crossing,3987,nsw,19230512
8090,0.49310466779496415,0.9895707056247579,75988104,sophie,mason,1,radcliffe street,mundine3 0 km,"",4226,sa,19800322
8339,0.9285963404268194,0.9649900528533712,76061101,isaac,mason,31,tarra place,mossb urn,campsie,2501,qld,19240087
9037,"","",39416100,isabella,boyle,115,inlander crescent,chateau royal,mandalong,3140,qld,19240704
9163,"","",39455100,ethan,mcelhinney,110,downard street,wai iti,woodcroft,3840,vic,19580301
507,0.4142778648901088,0.6502802594445314,2612100,benjamin,dibben,22,"","",valley view,3929,vic,19300531
9623,"","",76415100,james,everett,99,mcculloch street,bayana,toowong,6152,nsw,19400303
10259,"","",76588100,joel,white,82,baskerville street,seven oaks retirement village,cressy,4355,vic,19100109
10297,"","",39762100,lukas,browne,3,mugga way,trevenson park stud,balaklava,4216,nsw,19310819
11197,0.9942374097182222,0.9942374097182222,40007103,mackenzi,varcoe,3,musgrave street,southerm cross,bassendean,2768,nsw,19720104
12171,"","",3368100,brandon,flores,19,hopetoun circuit,roskhill,craigmore,3714,qld,19840724
14897,"","",77871100,holly,hargrove,4,schwarz place,geekabee,miriam vale,3048,qld,19660122
15677,"","",78086100,latham,ryan,17,"",camphill,goombi,2646,nsw,19640116
15755,"","",78107100,tenille,ryan,13,chauvel circle,clear creek,camira,2587,nsw,19850829
15774,"","",4343100,emiily,dimauro,155,barunga street,buderim private hsptl diagnostic centre,annangrove,2357,qld,19260420
16051,"","",41332100,jackson,morrison,19,edmondson street,springdale,albury,3631,nsw,19900324
17126,"","",78511100,ashleigh,agius,6,aspinall street,frm 654,lutwyche,3124,qld,19850106
17354,"","",78569104,kane,"",224,spensley place,narad aupper,box hill south,3281,wa,19960921
16081,0.4483484313009072,0.9812925625785295,41738103,samir,flatman,7,kirkwood crescent,"",camp hill,4064,nsw,19070929
17913,"","",4923100,shana,leishman,39,coppin place,blackridge flyfishing school,killara,5161,qld,19121211
18518,"","",78904100,matthew,leane,117,burn street,homewood,robina,4850,qld,19950116
19052,"","",79040100,sarah,rankine,210,vasey crescent,carlyle gardens woongarra,matraville,2082,vic,19201110
126,0.4480400282232615,0.6348852495618581,5592100,lily,finlay,2,hillebrand street,sugden glen,franklin,2220,nsw,19670920
507,0.4700350479109096,0.6022056103609055,42515100,shana,green,3,moogerah street,glenairne,vermont south,3029,vic,19081228
20957,"","",79568100,zane,steeles,1,mirbelia crescent,point cook home,cleveland,4305,qld,19891218
21024,"","",5779100,gabriel,steinert,7,"",st vincents medical centre,windsor,4570,sa,19630416
21171,0.9936282955531263,0.9936282955531263,5818101,jacqueline,stewart-jones,40,barada cerscent,kittani,artarmon,2119,qld,19680915
672,0.40869783371789803,0.4538600786669045,5856100,isabella,madigan,9,womba place,"",kotara,2289,vic,19530719
21410,"","",79708100,jayde,collier,67,challinor crescent,koyo,campbelltown,5158,nsw,19280814
22277,0.9877726362494229,0.9877726362494229,79942103,makayal,burford,87,holmes crescent,"",tallong,3356,vic,19480626
24417,"","",6667100,ella,skujin,2,clutterbuck crescent,roseleigh farms,glenbrook,6172,vic,19011013
25068,"","",6864100,zachary,bagdan,54,crace street,iowanna,vincentia,5013,vic,19600205
27066,0.9671040421720722,0.9671040421720722,7409102,ebony,white,14,boobialla street,mountainside,terrey hills,2040,qld,19540129
27427,"","",44503100,matthew,penver,61,britten-jones drive,tullatoola,lalor,2071,sa,19560523
27681,0.564450795672244,0.9952227536000962,7581100,"",apted,65,pinkerton circuit,"",invermay,4671,vic,19750501
28085,"","",81578100,dante,teague,1787,charteris crescent,section,st andrews,2260,vic,19520725
28122,"","",7700100,lachlan,sherriff,5,west place,"",dundowran,2303,nt,19141107
28162,0.585903817852131,0.8601558667446131,44719103,za,bambling,25,chuculba cerscent,maverick,malabar,5081,nsw,19191207
29353,"","",45032100,zachary,dixon,55,mcnamara street,"",cromer,3182,sa,19980704
30171,"","",8248100,erin,writer,53,kaberry place,unt 3,coolbellup,2325,nsw,19460320
30312,"","",8292100,tahlia,mccarthy,90,pocket avenue,willalooka,peakhurst,2578,qld,19151102
30770,0.7371684064981868,0.9811339540302978,82354104,jayden,noble,4,nina jones crescent,yaraan,boggabri,4370,sa,19050715
31197,"","",8548100,alexandra,white,2,harrington circuit,unt 19a,maryborough,2007,vic,19210924
2762,0.42550833772896085,0.42550833772896085,8586100,holly,crook,"",yumba avenue,crawford,dickson,6525,vic,19891120
2369,0.5278457663008662,0.9390919839517412,8590101,griffin,donaldson,83,giles street,yarrandale,toowoomba,2508,wa,19170510
32330,"","",82797100,bryce,fleet,3,yellowbox road,stoney creek,barooga,3084,vic,19800207
32345,"","",82802100,georgia,van hees,25,kilburn close,dalkeith cottage,leeton,3121,sa,19631011
14510,0.5706775278704915,0.5706775278704915,8900100,talia,walkington,"",longman street,tarrawatta,castlecrag,2156,vic,19780324
33597,0.7084287877837745,0.9578224962374245,9224102,matthew,hendriksen,8,st francis village,ern florene crescent,emerald,3185,qld,19101027
35035,"","",46628100,taylah,hazell,165,lewin street,blackridge flyfishing school,albion park,3101,nt,19281124
35562,"","",9777100,adam,morio,8,boolee street,wearmouth,orange,2481,vic,19051216
36918,0.9657268390065098,0.9877890492516855,10161101,dakota,scott-jackson,4,rose scott circuit,melinda l odge,murarrie,6035,vic,19180804
1022,0.4234418956351582,0.45229374063684896,84541100,brydon,wasley,350,gouger street,"",corowa,3815,vic,19610405
39090,"","",10775100,catherine,campbell,17,gairdner circuit,canberra west,tumbarumba,3106,wa,19530103
18855,0.409904371593361,0.9905564682541387,47823102,liam,campbell,14,gundulu place,bambradiareys,ivanhoe,2720,wa,19690612
40256,"","",85005100,thomas,dooley,45,wilson street,locn 2655,empire bay,3172,nsw,19790928
40521,"","",11176100,adam,beattie,6,beazley crescent,melody cottage,kellyville,3012,nsw,19720524
