z_cluster,z_minScore,z_maxScore,id,fname,lname,stNo,add1,add2,city,state,dob,ssn
30443,0.9952227536000962,0.9952227536000962,82264101,zakariah,robson,17,twamley crescent,iron shoe lodge,denmark,2829,sa,19320327
31908,"","",8750100,taylor,weltman,78,kalgoorlie crescent,moolana,banyo,2223,wa,19511230
32442,"","",8903100,brydee,sherriff,"",arabana street,the rookery,cootharaba,3020,sa,19760116
32529,0.9843423965679126,0.9843423965679126,8928100,christian,stanley,19,eggleston crescent,narada upper,swan hill,2145,vic,19311008
34176,"","",9381100,imogen,onorato,24,hanna street,east point arcade,hamilton,2213,vic,19210703
35055,0.9916342682539442,0.9916342682539442,9645103,matthew,rundle,15,giltina nplace,yarramar,campbelltown,3373,vic,19770204
35104,0.9157225089979527,0.9699495715470612,46645102,"",berry,13,irvine street,warramby,wilston,2705,nsw,19561212
35878,"","",46860100,connor,ryan,48,"",parklands estate,yeelanna,3931,act,19900802
37928,"","",84381101,lly,blows,8,"",sunshin farm,rosebery,6014,nsw,19300530
38198,"","",84447100,arabella,stuber,161,loftus street,ocean beach caravan park,dianella,5016,wa,19720506
38245,"","",47519100,jack,gowling,39,dalgleish close,greenhills,broadmeadows,2602,vic,19820911
38715,"","",10662100,joshua,ryan,34,box hill avenue,brundah property,mooloolaba,2148,nsw,19130130
38728,"","",47664100,logan,doman,31,earle place,bendigo retirement village,ransome,2590,nsw,19810505
39238,0.96786903647029,0.96786903647029,47808100,jessica,fergus,423,yirawala street,buskett homestead,flagstaff hill,4503,vic,19360828
41001,"","",11312101,diamond,bishop,51,oxley street,"",lockleys,2502,nt,19110915
42504,"","",11733100,mikaela,jolly,51,hyndes crescent,indra,bridgewater,4610,nsw,19290918
43085,"","",85782100,bailey,hingston,46,wallaroo road,allandale,cooloongup,4371,qld,19010821
7851,0.6081702934078781,0.6081702934078781,85814100,christina,white,2,barraclough crescent,aronui,seven hills,3943,vic,19490805
43664,0.9895147614263562,0.9895147614263562,85946100,jack,haskett,2,conyers street,conmurra,asquith,3976,nsw,19540101
44442,"","",12266100,bella,reid,41,mcgill street,warringa,loftus,3930,vic,19080812
922,0.48512619314871613,0.5892915701103497,12294100,isabella,smallacombe,28,allchin circuit,villa 2,"",4670,nsw,19920827
44661,"","",12322100,joshua,"",24,banner street,anzac house (cnr archer s street,east deep creek,2680,sa,19881119
45537,"","",12561100,alicia,hawes,1,edmunds place,brentwood vlge,north sydney,6164,qld,19360707
46672,"","",49889100,noah,biscoe,24,chevalier street,rosetta village,toowoomba,4347,vic,19580825
46693,"","",49896100,rachael,white,144,andado place,backacres,st peters,5173,vic,19070203
46986,"","",12946100,heath,rosa,25,stieglitz circuit,c/-cummins theatre,bayview,2820,nsw,19280124
47083,"","",50018100,brooke,ellston,1,spafford crescent,killarney,moorooka,2753,wa,19800318
47391,0.6279928285576084,0.9861487311076174,13063100,tylah,jolly,5,gouger street,st francis vlge,birkdale,2607,vic,19430901
47485,"","",50122100,sophie,denne,4,daley crescent,dundarve,malvern,2580,nsw,19690121
47680,"","",50176100,mikayla,matthews,4,paul coe crescent,belvedere,winston hills,3150,nsw,19871013
48053,"","",87175100,travis,longo,174,wongoola close,old dairy,kulnura,3025,qld,19350811
48084,"","",13265100,ryan,campbell,60,kosciusko avenue,summer hill,elwood,2770,nsw,19920526
48178,"","",50325100,ashleigh,forbes-ewan,356,bourne street,woodleigh,prospect,3095,nsw,19761208
49741,"","",50746100,tyler,chandler,63,charterisville avenue,beltrasna angus stud,banyo,3201,vic,19220520
50229,"","",13873100,ethan,creber,50,lambell close,albion,carnegie,4568,nsw,19490107
16859,0.43506916813336827,0.9893300144417447,50888102,alexandra,coleman,"",lachlan street,kilbunrie,busbh,2480,qld,19690817
51100,0.9276321702767423,0.988413682643911,51115103,sylvie,penell,4,church lane,frm 654,parkdale,6018,vic,19210518
51422,"","",88119100,tara,yeap,88,corey place,kookaburra village,clayton,6107,nsw,19240406
51589,0.9851714891563284,0.9899074872227256,51255100,finlay,blewett,217,antill street,mt pleasant,albany creek,4701,qld,19330823
32386,0.9702326578839383,0.9941373313217248,88391104,elly,morrison,30,sharwood drescent,hibiscus retirement village,charlestown,2167,vic,19970213
52921,"","",51632102,chanrelle,weaver,132,archibald street,rowethoroe,st albans,2795,vic,19611221
6189,0.4093445332116263,0.987897422277693,14914102,"",grabinger,68,carlile street,"",ariah park,2604,nsw,19070422
2527,0.42456241935326383,0.9929301123014322,89189103,jayden,siviour,14,kanga pace,"",toowong,3141,vic,19130722
57482,"","",89818100,joel,matson,33,glover street,"",hillside,4210,nsw,19040510
57494,"","",89822100,ryan,durbridge,27,cooling place,hillside villas,st kilda east,3021,vic,19720311
57921,"","",15965100,emiily,stirpe,252,"",girrahween homestead,hawthorn,3171,nsw,19490311
5566,0.9861453552275499,0.9952227536000962,16042100,ellorah,campbell,49,jenner court,"",brookfield,2045,qld,19590705
21504,0.5756757702544301,0.5756757702544301,90050100,carla,campbell,33,dryandra street,darlington van park,greenwood,3134,vic,19380705
24441,0.4901228979558932,0.4901228979558932,90151100,natalie,jolly,326,tank street,"",camp hill,2015,sa,19730521
58724,"","",90167100,bodhi,blake,22,ardlethan street,yarrabee,tea tree gully,2107,nsw,19050324
59357,"","",90353100,madeline,roles,75,disney court,rosedale,burpengary,3215,nsw,19241209
59988,"","",16537100,tanyshah,hannagan,306,kissane crescent,trevellyn,kalbarri,2539,nsw,""
60286,0.676194098197482,0.9952227536000962,53727102,tara,jugovac,13,wolff crescent,molyneux hse,toodyay,2197,wa,19200216
60957,0.8820404418369456,0.9393856955525488,16815103,jennier,clake,63,teece d place,bonny farm,golden grove,6113,act,19511018
61172,"","",90876100,felicity,perrow,19,keene place,kalinda park,bourke,3016,nsw,19060530
61181,0.9589835426137274,0.9891912088853747,90878104,tom,campton,30,frayneplace,vision park,alice sp rings,4510,wa,19941122
62735,0.978415283840799,0.978415283840799,91293101,zahe,shepehrd,23,de burgh street,universtiy shores,marvel loch,3806,qld,19930424
62948,"","",91352100,rhiannon,kotal,222,burdekin avenue,lake kiwarry,alice springs,2370,nsw,19730905
64558,"","",54912100,ajay,white,40,kirkwood crescent,gordale,coal point,2606,nsw,19300325
64802,"","",91852100,steven,rudd,15,farncomb place,flr 5 john flynn medical centre,bossley park,6024,vic,19270813
65400,"","",18092100,jared,thrift,22,berrigan crescent,pine hut,cloverdale,3049,vic,19221027
65785,0.981659156018156,0.981659156018156,55261102,jasper,uu,36,ivo whitton circuit,"",south grafton,4306,nsw,19480119
13775,0.7780189358969446,0.7780189358969446,55328100,olivia,secomb,"",cockburn street,oberne park,san remo,6009,sa,""
66035,"","",92187100,kieren,zimmermann,19,waratah street,brookvale,parramatta,3011,vic,19480616
66103,"","",55350100,kelsea,miles,35,donnan street,marsden hall,baxter,3051,sa,19001116
67069,"","",55623100,charlotte,mason,2,warragamba avenue,ravensfield,paradise waters,2486,act,19350815
67440,"","",18650100,joshua,noble,62,burkitt street,johamenline,new farm,6112,vic,19260727
67961,0.9007774419280072,0.9934563718859224,92707101,benjamin,matthews,60,kellermansa close,brooms head carava,eatons hill,3198,vic,19100907
68605,"","",56064100,tarshya,jolly,40,goa place,pyramid caravn park,kenilworth,7310,sa,19330930
9143,0.40740466395870356,0.40740466395870356,93124102,webb,ella,159,claxton crescent,"",naracoorte,2161,sa,19640809
26528,0.5559020616804303,0.9945658731879131,56342104,holly,"",17,pelham c lose,glenmore,east melbourne,870,nt,19510102
70057,"","",56470100,sidonie,streich,84,casuarina street,st vincents hospital,malvern east,2756,vic,19860224
70098,0.8606725045564481,0.8606725045564481,19391100,patrick,averis,381,goodhart crescent,myola street,kirwan,3850,"",19751023
70161,0.9445531853077532,0.9515292449910787,19411101,jack,westbrook,24,hagelthor street,deswod,newcastle west,4285,nsw,19371120
70891,"","",56711100,ryan,bishop,44,purbrick street,croydon,kogarah,2113,vic,19061117
71339,"","",93605100,chelsea,noble,46,lobb place,square park,summer hill,5255,vic,19430925
71509,"","",56884100,mitchell,beahan,374,cambridge street,"",coolaroo,4551,tas,19560807
71516,"","",93649100,mason,agriogiannis,24,braine street,springdale,figtree,6062,vic,19870916
72683,"","",93980100,david,hick,26,corinna street,living springs,inverleigh,6218,nsw,19790228
73657,"","",57464100,ethan,meadows,77,macgregor street,flower growers,blayney,4850,qld,19051202
73897,"","",57532100,flynn,dudgeon,36,jevons place,banksia village,taringa,4012,nsw,19191214
75870,"","",20999100,elki,white,40,a'beckett street,bungarra,dover heights,3121,qld,19680611
77305,"","",58439100,catherine,petito,33,mackie crescent,kalkaroo statn,ryde,3059,qld,19491129
77358,0.9933677579237732,0.9933677579237732,21417102,brydon,emerton,21,denovan circuit,broke nspoke,strathalbyn,4575,nsw,19840815
77750,"","",95393100,emma,dixon,"",henry street,urimbirra,floreat,2756,nsw,19601206
77964,"","",21582100,jordan,gianakis,43,goyder street,pandora orchard,katamatite,2284,qld,19471031
78479,"","",95587100,spyke,green,4,randwick road,lazy acres,rostrevor,6233,qld,19400116
79433,"","",95842100,tia,campbell,8,light street,westbury,keilor east,4060,sa,19380211
79491,"","",21987100,kieren,kubenk,156,box hill avenue,ardrossan,somerton park,4500,nsw,19451014
79557,"","",22001100,louise,swiggs,17,totterdell street,illawarra ret vill,wynnum west,6164,vic,19400310
80698,"","",59362100,sachin,berryman,5,kidman close,pine hill,mitcham,2200,"",19660221
80885,0.8497621116005116,0.9177835377589921,96234101,jack,dibble,14,charltonzstreet,silky ocak,forbes,2009,vic,19270728
17258,0.45276310849472895,0.9952227536000962,96281100,ryley,reid,89,totterdell street,"",macquarie fields,4815,vic,19760508
65040,0.9933677579237732,0.9952227536000962,22589104,jett,liddy,75,"",killone park,mansfield,7315,nsw,19521020
6796,0.43016067540764197,0.43016067540764197,96587100,lara,cappelluti,240,totterdell street,brumby's run,elwood,3183,vic,""
83238,"","",23007100,jake,braithwaite,5,sprent street,mollesmain,orange,2306,nsw,19650609
2581,0.7398874094951997,0.7398874094951997,60101100,jacob,matthews,2,burge close,goughs bay,petersham,3012,tas,19851007
83489,0.9259724745489762,0.9259724745489762,96938100,james,pujsza,25,leslie street,strathlea,lilydale,2074,vic,19581127
83782,"","",60217100,courtney,nye,61,ringrose crescent,heritage est,innaloo,2093,nsw,19590817
83924,"","",97059100,amber,fitzpatrick,20,prisk place,macian house,windsor,2340,sa,19850712
45735,0.8525059100783544,0.9345495145656827,60462101,gracie,clarke,2,crommelinplace,"",coffs habrour,3065,qld,19970528
85342,"","",60627100,braedon,buttrose,2,ferguson circuit,yarrandoo,proserpine,4869,vic,19240913
85665,"","",23669100,brooke,cloudsdale,1,john cleland crescent,wilga farm,tinaroo,2102,vic,19220206
86624,"","",97838102,oliviya,webb,17,euree street,murray vale u p a,eden hilhls,6619,nsw,19580109
87008,"","",97953100,xepheren,ting,16,epacris place,orange hill,bargara,3141,vic,19941206
87456,"","",24170100,lauren,boxhall,9,port jackson circuit,northbridge park,oatlands,4700,nsw,19090209
87613,0.9929243387519429,0.9929243387519429,61280101,daniel,"",143,lomatia place,somerset clttage,parmelia,3076,sa,19040924
12810,0.6415101917497698,0.9952227536000962,61407101,"",orchard,53,"",dungullan,dapto,2548,tas,19941012
88156,"","",61441100,lachlan,cropper,26,eaglemont retreat,tongul,kingston,2747,vic,19430316
88197,0.9681076690672209,0.9922300944084222,24377104,timothy,lydovn,"",wilkinss treet,westerham,moree,3163,wa,19621208
88508,"","",98386100,jack,vilums,103,mount vernon drive,point cook home,normanhurst,3174,wa,19530507
88648,0.9681395346030881,0.9681395346030881,61571100,jack,broxam,1,kurrama crescent,foran track,nunawading,2250,nsw,19910323
88863,"","",24554100,sean,hearn,19,faunce crescent,the villas north,woy woy,2077,qld,19611014
89101,"","",61692100,kaitlyn,hobson,420,sid barnes crescent,jackaranda lodge,dianella,3038,nsw,19020206
90145,"","",61975100,daniel,white,48,finn street,allenga downs,oman-ama,2250,vic,19590129
90917,"","",99040100,devan,harrington,5,mercer place,carramar (rsd 837),bridgewater,2324,nsw,19360514
91032,"","",25156100,tori,rothe,18,stradbroke street,finn valley,bowral,7155,sa,19820131
92171,"","",99396100,harry,talladira,11,giles street,kangaroo grnd,karratha,2261,vic,19381013
92872,"","",62698100,matthew,durbridge,22,badgery street,kinvarra,cherrybrook,2604,qld,19681225
93387,"","",25835100,mikayla,ryan,2,barr-smith avenue,sherwood,carrara,2146,sa,19701029
94162,"","",63037100,liam,whale,16,claxton crescent,loughmore,woodpark,4019,nsw,19790121
8965,0.4743040201351966,0.9952227536000962,63315101,isabelle,orchard,28,davenport street,the gums,allambie heights,4053,nsw,""
96214,"","",63599100,macormack,white,8,frencham place,union collage,murarrie,5153,vic,19830128
936,0.4088706519997336,0.9917953203855682,63730100,lacey,clarke,16,sproule circuit,eureka,glenmore park,5155,nsw,19570529
96678,"","",26762100,sophie,skarmoupsos,70,canberra avenue,beaumont hills,burra creek,5167,nsw,19711108
99553,0.9824873829496175,0.9824873829496175,64528101,amelia,green,2,ashkanasycrescent,whitemna creek,petrie,2146,nsw,19660307
99598,"","",64540100,kate,morrison,6,hakea crescent,ascotvalley,burleigh waters,4217,sa,19750409
100474,"","",64763100,tori,niddrie,37,crozier circuit,pleasant view,kogarah,3175,qld,19600315
100723,0.9824783780218371,0.9824783780218371,64835101,niamh,guthrigde,542,kingsford smith drive,villa 427,loomberah,4845,tas,19010219
9087,0.41180038692718113,0.41180038692718113,27951100,samuel,webb,36,len waters street,littledale,seven hills,7277,sa,19221122
101115,"","",27982100,rhett,le lacheur,20,solly place,wallerwaugh,toorak,4019,wa,19490414
103524,"","",28618100,heath,lowe,78,tewksbury circuit,bunya highway,bellmere,6030,wa,19811023
103552,0.8887227322586903,0.993172515220938,65638102,jasin,hope,4,freehill street,bowan zbrae,port macquarie,2170,nsw,19311130
922,0.40974782450458186,0.8783837223013795,28821100,shanaye,leslie,24,symers street,sunshine farm,"",4561,nsw,19380130
104544,0.9870908638023206,0.9879921469481711,28909102,shona,binkowski,269,lodder place,leicesters hire,bacchus marsh,2671,qld,19130218
104605,"","",65932100,chloe,turtur,25,mcgivern crescent,kilkarlen,east melbourne,4123,qld,19761010
107865,"","",29859100,lachlan,virag,15,abernethy street,unt 2,pennant hills,3204,vic,19910111
108706,"","",67069100,harry,coleopy,17,ennor crescent,boonsville,springwood,2575,vic,19740725
111678,"","",30915100,james,reid,15,macvitie place,dungavon,dungog,3857,qld,19140305
112336,"","",68091100,trinity,tremellen,5,masters place,westella,maryborough,4005,nsw,19680315
112384,"","",68105100,jairus,smeaton,3,hodges street,the lodge,palmview,2830,vic,19710218
114864,"","",31799100,wilson,paterson,82,edmondson street,south melbourne market,moura,2164,nsw,19500826
115833,"","",32074100,madison,fitzpatrick,30,petterd street,eureka,bassendean,4817,vic,19400209
116056,"","",69085100,matthew,nicoll,25,taylor street,industrial estate,sunshine north,2750,sa,19440112
118287,"","",32768100,emiily,pollidorou,596,sturt avenue,clear creek,wangi wangi,7467,nsw,19920809
118602,"","",32853100,william,rundle,9,blacklock close,mt hallen,carlingford,5253,nsw,19090114
63379,0.9093227375675862,0.9952227536000962,32875100,archer,gold,20,martens crescent,lassaan,trott park,2011,qld,19760418
119050,"","",69915100,angus,warneke,10,fihelly street,korrelocking,mansfield,6062,nsw,19710628
119997,"","",33219100,bodhi,binns,100,wiburd street,jemaree,kelmscott,3585,qld,19991228
120853,"","",70404100,jacob,galgaardt,16,inkster street,greenwood,morwell,7250,wa,19110401
121323,"","",33589100,alivia,carless,9,bingle street,francis chambers,corio,3152,vic,19550528
121710,0.9900850340350941,0.9952227536000962,33701100,alexander,lingbeek,1,fihelly street,moline village,pallarenda,2324,nsw,19001101
90070,0.5623020906794975,0.5623020906794975,70832100,amber,brooker,25,mackellar crescent,symes grove,sale,4347,nsw,19750415
123513,"","",34194100,tiana,balchin,33,bracker place,ballandean lodge,peakhurst,4870,vic,19671002
1090,0.5826258441386368,0.5826258441386368,34357100,olivia,rutte,30,marchant circuit,thane house,surry hills,3184,sa,""
125085,"","",34632100,joshua,shepherd,54,backhouse street,"",deer park,3124,nsw,19520815
125611,"","",71796100,amber,benger,92,woodgate street,kyeema,dianella,4059,nsw,19330830
127029,"","",35161100,ella,matson,11,miller street,flt 2a,armagh,2607,tas,19680330
129666,0.987729764236404,0.987729764236404,35895101,ethan,mcneill,32,callabonnastreet,bellbirs ctge,vermont,4109,nsw,19061217
129880,0.9782491108348013,0.9782491108348013,72976100,harrison,campbell,25,burdekin street,the tram brittas,dora creek,6450,nsw,19730105
130435,"","",73123100,ella,clarke,33,phillip avenue,greenbank,bayswater,3124,nsw,19251021
131022,0.9927227234728798,0.9927227234728798,36273101,harry,clajrke,30,allchin c ircuit,the lakes retirement village,eaton,2018,sa,19170126
131877,"","",36507100,natasha,white,51,florence fuller crescent,windalea,goonellabah,2484,qld,19511031
132133,"","",73612100,oscar,luckman,6830,fawkner street,glen appin,newborough,2042,vic,19001228
1210,"","",37218100,brianna,bindoff,1,fawkner street,location 6656,ringwood,2745,nsw,19060610
2119,"","",37474100,edward,gascoigne,100,dalgarno close,wandary hill,albany creek,2706,vic,19530417
2720,0.8123473363971092,0.9639430566585159,74470101,larissa,bishop,1,winton pgace,e uroka,west lakes,4718,vic,19920814
3849,0.9231790015165889,0.9936650057467088,1036100,ebony,neville,75,whitfeld street,eriswell park,bridgewater,2020,nsw,19050411
4361,"","",74939100,breana,moshos,58,davenport street,emu park lodge,hackham,4158,vic,19530108
4933,0.4335833995576339,0.45741285002922005,38266100,ellen,yee,"",chandler street,apmnt 203,ballina,5118,vic,19810117
5331,0.9909251903137,0.9909251903137,1448101,hayden,pinto,19,clive steele avenue,split solitary caravn park,burnaide,2107,wa,19210719
5599,"","",38451100,josephine,stanley,90,mcculloch street,blaxland flats,bossley park,2146,vic,19801106
6228,"","",1700100,hannah,berry,6,collyburl crescent,avalyn,avondale heights,3123,nsw,19300302
6627,"","",1812100,mikayla,noble,6,chandler street,marooda stud,mooroolbark,3170,vic,19680624
765,0.44361372237970026,0.47164528918166104,38905100,alexandra,chell,7,walker crescent,bowder lodge,geelong east,7000,"",19410429
7254,"","",1992100,lily,mercorella,12,rehfisch close,the manor garden,campsie,4006,wa,19080809
7830,0.9546743407312486,0.9546743407312486,2161103,emiily,voivodidh,1,lynchsrtreet,corinella,warren,3095,vic,19481109
8034,"","",2221100,nicholas,gabriel-jones,4,astelia place,gottabe appy park,east fremantle,2134,nsw,19510324
8630,"","",76141100,shai,whiteley,10,tillyard drive,holmeleigh,shellharbour,5092,nsw,19171212
9110,"","",76273100,max,brammy,29,cromwell circuit,oakdale,paralowie,4383,vic,19190915
9307,"","",39492100,benjamin,shepherd,17,coglin place,"",cooranbong,3825,vic,19080303
9875,0.4133941123554235,0.9952227536000962,76486101,alicia,white,40,wolff crescent,"",fadden,3088,sa,19551205
10059,"","",2773100,leon,darch,8,weatherburn place,attunga orchard,charlestown,3556,qld,19010701
10948,"","",39933102,leo,brock,157,jemalong tsreet,iron shoe lodge,ringwood,3844,qld,19600807
11097,"","",3060100,michaela,byers,82,southern close,north road,kardinya,2165,qld,19191006
12634,0.5104859346666946,0.5104859346666946,40394100,nicholas,coleman,"",clamp place,karoo,prospect,5073,nsw,19320328
494,0.427020832918201,0.4839848748698991,40416100,holly,carrigg,9,mcinnes street,strathlea,"",6110,vic,19261008
706,0.6027401201354972,0.9936577049581731,3581103,owem,green,50,custance uwtreet,community hosptl medcl centre,tuart hill,6163,vic,19550727
13598,"","",77515100,anthony,eves,29,sandover circuit,casuarina shoppingsqre,sunnybank,6056,nsw,19520120
13627,"","",40668101,baiee,geraghty,74,kirkham place,sec 6 4,lake grace,2196,nsw,19290123
13852,"","",40727100,abbey,bishop,44,middleton circuit,yonda pines,gosford east,3435,qld,19720619
14875,0.43237914679897005,0.43237914679897005,41009100,toby,feast,8,tiptree crescent,ehwk,ascot vale,2304,qld,19150911
14877,"","",4092100,fraser,walkley,23,custance street,henzells plaza,waramanga,2360,sa,19530117
15397,"","",41155100,joel,fitzpatrick,40,woolls street,rosedale,ballarat,3133,nsw,19340527
16097,"","",78198100,simone,green,7,bailey place,redwood village,ramsgate,2171,vic,19820704
16160,"","",78219100,jett,grubb,39,fawkner street,wideawake,redbank plains,5418,vic,19461001
16349,"","",78274100,connor,lomman,80,balamara street,"",keilor east,2480,qld,19810614
16902,"","",4657100,saara,stephenson,4,carrodus street,upstairs flat,greenacre,3000,qld,19580616
17970,"","",4940101,rebekah,spicet,26,macqua rie inn,sulman place,booker bay,2486,nsw,19850413
18032,0.9614915389219169,0.9927477491048532,78767100,katelyn,jolly,56,lendon place,lachlan view,wellington point,3931,qld,19980124
20829,0.9692350306114279,0.9692350306114279,5724100,jamie,kempe,27,rowell place,tropical tland cpa,eaglehawk,5087,vic,19930905
21135,"","",5808100,olivia,garforth,77,gooreen street,kimberly vale,auburn,4069,wa,19740429
21888,"","",6002100,reganne,goldsworthy,16,hutchison crescent,rocklea,anglers paradise,4810,qld,19610522
21914,"","",79847100,reegan,wisby,40,kenyon circuit,wayside,woy woy,3047,nsw,19960608
5358,0.4035680421961093,0.9909424776519933,79899100,sebastian,kinnane,110,cantor crescent,"",gordonvale,3181,nsw,19920107
313,0.4218092306443818,0.4218092306443818,43361100,holly,fernando,31,summers place,"",leeton,2032,nsw,19270721
