z_cluster,z_minScore,z_maxScore,id,fname,lname,stNo,add1,add2,city,state,dob,ssn
37711,"","",47371100,logan,green,18,chuculba crescent,camelot est,broadmeadows,2119,qld,19020222
39734,"","",84858100,courtney,white,12,albermarle place,cladagh cottage,burwood,2154,nsw,19830117
41373,"","",11413100,molly,green,31,monaro crescent,city tafe campus,harbord,2452,vic,19140728
41495,0.9231131939771438,0.978670230321203,85343102,taylah,cl arke,253,glossop crescent,ardrossan,hinchibrook,4805,nsw,19010728
42009,"","",11587100,jasmyn,roche,18,newman morris circuit,bega,maryvale,3814,vic,19810609
43203,"","",11929100,bridget,wang,57,souter place,winchester,labrador,2200,vic,19970330
46245,"","",12749100,joshua,campbell,418,mugga way,oaklands village,tweed heads,2360,act,19961230
3172,0.4306976262825942,0.4306976262825942,12807100,jack,matthews,14,hambidge crescent,braeburn,lavington,2154,vic,19700720
46477,"","",49842100,mia,kyriacou,4,macnaughton street,western crossing shops,hastings,4034,qld,19831219
46839,"","",12904100,adam,feil,26,balanu place,pangani,murgon,6009,vic,19170121
16904,0.5493861481568824,0.9952227536000962,86912100,emma,brock,29,strangways street,leicestershire,eastern heights,6105,vic,19330620
49833,"","",13762100,max,phillbrook,22,haines street,dari,redbank plains,4101,nsw,19470803
49913,"","",87691100,lauren,reece,49,langdon avenue,bullarena,hill top,4350,nsw,19970918
49927,"","",50796100,kiara,beattie,16,jefferis street,"",trigg,810,sa,19120507
50176,"","",50863100,"",seddon,"",donohoe place,sec 21,flagstaff hill,2120,vic,19830905
24016,0.4264821164777872,0.6949876854461395,13972100,alexander,soule,12,jemalong street,"",mentone,2646,vic,19500302
51840,0.7063150061220396,0.9952227536000962,14311100,samantha,bentham,115,goodchild street,owl manor,springwood,3355,vic,19990717
52069,"","",51391100,teileah,parr,20,allambee street,morn moot,scarborough,2230,nsw,19440723
52377,"","",14459100,joshua,george,1,kinleyside crescent,brentwood vlge,mclaren vale,4228,vic,19170207
52749,0.988575867956279,0.9919031889112758,14565100,mitchell,berry,1215,burdekin avenue,kemminup farm,doubleview,3171,tas,19380523
52757,"","",88495100,benjamin,van der vliet,381,jardine street,buderim meadows,northbridge,3166,nsw,19210220
53498,"","",88704100,brianna,chahin,2,mawson drive,nillo,exmouth,6210,qld,""
53607,"","",14799100,isabella,sadlewski,"",walker crescent,rowethorpe,cranbourne,2191,vic,19360603
56050,"","",52531100,ella,dockray,106,collings street,rosedale,st albans,2906,wa,19381128
57238,"","",52870100,dylan,campain,57,shenton crescent,rocklea,highgate,3199,vic,19300626
57408,"","",15827100,brooke,hammer,17,knox street,sunnyview,wakeley,2210,nsw,19340204
57518,"","",89830100,riley,ryan,30,farrelly close,villa 2,kardinya,5021,"",19310118
59482,"","",53502100,liam,blake,58,burria place,westside,maida vale,2191,nsw,19580802
60265,"","",53720100,tiana,blake,11,de burgh street,johnflynn medical centre,sheidow park,2113,vic,19750204
3693,0.42181884930022684,0.42181884930022684,16921100,nicholas,win,48,rivett street,tobruk hse,berwick,2500,nsw,19220527
3015,0.4504597474032809,0.4504597474032809,16927101,abigacl,mourtaroglou,31,rosetta village,richardson circuit,rainbow beach,4503,nsw,19810427
61405,"","",54035100,ellen,mason,"",templeton street,peregrine,burpengary,6100,qld,19161126
61686,0.9846245525140723,0.9846245525140723,17028100,kyle,green,63,torrens street,st helens,kununurra,2250,nsw,19391113
61750,"","",54134100,mikhaili,clarke,91,trumble street,leisure living vlge,campbelltown,5051,qld,19620411
62206,"","",54263100,harry,vincent,35,discovery street,ainslie house,kingston,3153,qld,19120816
4601,0.43283554185224854,0.43283554185224854,17223100,sarah,giordano,16,crossley close,de cameron,wyoming,2291,vic,19770807
62508,"","",17270100,sophie,buchhorn,165,alroy circuit,secatry,peakhurst,4802,qld,""
22478,0.46962814365436917,0.46962814365436917,91234100,natasha,grosser,20,captain cook crescent,allensleigh,caulfield,2611,nsw,19070812
13049,0.4793559070642526,0.9016099696598983,17295102,deakyn,o'shannessy,24,goldner crcuit,"",tongala,2204,ss,19630306
62639,"","",91267100,alex,ryan,8,daley crescent,champsaur,surfers paradise,4122,vic,19470129
62915,"","",91344100,tara,george,163,fitzhardinge crescent,inglewood,araluen,2206,qld,19791002
63545,"","",91526100,ambrosia,marzec,15,paul coe crescent,tressing fields,underdale,5037,nsw,19920919
21591,0.4862391171705825,0.4862391171705825,54732100,holly,mccarthy,42,groom street,sec 791,ngunnawal,3283,nsw,""
21785,0.4440950466303181,0.4440950466303181,54798100,yana,dolan,53,burrendong street,"",cabramatta,3184,qld,19930317
64342,"","",54854100,jamie,brock,4,carruthers street,wombat hill,yeerongpilly,4211,act,19221022
64971,"","",17965100,tara,harbottle,149,kennedy street,fair lea,richardson,7000,nsw,19950929
11421,0.4398170623181807,0.4398170623181807,18056100,amy,mccarthy,39,ranken place,strathleigh,bundaberg,2904,qld,19150524
12798,0.40059557512058486,0.5491081581592423,18111100,"","","",cockcroft avenue,kybo station,marmion,3088,nsw,19220611
23407,0.40490806782295813,0.9882387245825874,92060101,montana,green,5,rohan svtreet,"",unandrra,2194,nsw,19890125
66123,"","",18283100,jamie,white,11,busby street,the bend,noble park,3142,nsw,19100422
66744,"","",18456100,breeanne,steart,20,mcguiness place,locn 8200,barton,2767,vic,19170614
66980,0.6678329308083032,0.8619641316812585,92442100,jesse,de paoli,11,cumpston place,john flynn medical centre,burleigh waters,3280,nsw,19830206
3866,0.44796449852090603,0.44796449852090603,18544100,olivia,zimmermann,3,damala street,bethany,bellevue hill,3181,wa,19100929
67080,"","",18546100,melinda,beattie,66,vansittart crescent,argyle village,greensborough,3418,qld,19730312
4077,0.4078750050328178,0.4078750050328178,92570100,drew,coleman,9,millard place,garden settlement,camp hill,7053,vic,19680831
67911,"","",18775100,jade,gladman,6,badimara street,oxonia,moree,3105,wa,19781003
69362,"","",93075100,taylor,white,6,maclachlan street,mein street,san remo,2021,nsw,19420904
1443,0.8039023125654446,0.9941373313217248,56467102,jessica,morrison,17,la perousd street,weemilah,"",6105,qld,19240408
70142,0.9799694948850558,0.9799694948850558,93295100,charlotte,webb,3,gang gang court,buderim meadows convenience centre,marayong,2218,sa,19960607
70657,"","",56642101,geyash,chloe,139,barney street,sec 1,padstow,2167,nsw,19980317
70847,"","",93485103,charlize,mason,280,diamond street,pleasantview,alice springs,2519,vic,19500409
71112,"","",19674100,sam,green,24,lane-poole place,ba/unit 1,malvern east,3856,nsw,19040921
4077,0.4442937647798037,0.4442937647798037,93918100,peter,clayden,39,bilby place,the willows,caulfield north,7325,vic,19891001
72504,"","",20064100,lauren,perre,19,mcarthur place,moorefields,airlie beach,3021,qld,19320515
73002,"","",20192100,tara,clelland,26,northcott drive,yarrambah,glenning valley,3189,wa,19660629
73171,"","",57321100,emma,hartland,16,cloncurry street,cranham,chandler,6156,wa,19860308
73428,"","",20312100,vanessa,blake,13,kingsford smith drive,red hills,north turramurra,6210,vic,19320321
2703,0.41951334327663314,0.9930641667401623,20352101,sam,birtgisel,60,apperly close,"",bundaberg,3195,wa,""
74615,0.9196626818247687,0.9196626818247687,94524100,nemesia,lomman,"",mountain creek road,pia place,rochedale south,2132,vic,19931214
75558,"","",20908100,jed,green,208,dennis street,congreave court,barramunga,2035,vic,19460311
76459,"","",58205100,danielle,lenzi,12,hodgson crescent,masonic memorial village,tweed heads,2580,qld,19691205
77207,"","",95238100,libby,durovic,492,sidaway street,flt 24,st johns park,5083,qld,19110915
77480,0.7707316808898732,0.9842879504501727,95313103,"",campbell,7,ashkanasy crescent,murray bank,belalta,5118,vic,19411124
78490,"","",58775100,jack,clarke,27,torrens street,locn 2655,taralga,3156,qld,19431229
46279,0.47932340699665876,0.9639033956660761,58802101,samuel,nguyen,174,cossington smuth crescent,allanvale,rowvmlle,6030,sa,19910419
78951,0.9839203319295544,0.9877726362494229,21836100,ava,henshaw,5,erskine street,nw private hospital,rocklea,5540,qld,19160324
78997,0.9883919032904714,0.9883919032904714,58908101,harry,veteri,33,tyenna cmose,cowal,kellyville,2306,vic,19940831
79526,"","",95873100,kyle,spicer,11,napper place,king ash bay,tennyson,4304,nsw,19251124
79635,"","",22020100,jessica,laing,2,hansen circuit,"",austins ferry,3002,nsw,19671105
81399,0.991933846814903,0.991933846814903,22507100,mia,whillas,11,ringrose crescent,millwood,burpengary,6026,nsw,19150121
82842,"","",22887100,nicholas,laundy,112,pinkerton circuit,culburra retrmnt vlge,maribyrnong,3194,wa,19580425
83186,"","",96853100,lachlan,lucock,20,embley street,adventist retrmnt vlge,clayton,3214,nsw,19900905
83701,0.9839229849703981,0.9922234894189341,60193101,harriet,kowald,37,sherbrookestreet,kalang,rosebud,2050,nsw,19240223
83712,"","",23138100,michael,chandler,48,mcquade close,rowethorpe,greenwith,6112,tas,19121023
84190,0.41028330630182563,0.41028330630182563,60326100,jessica,white,60,callabonna street,"",rainworth,2427,nsw,19890722
85084,"","",60556100,sam,clarke,30,noarlunga crescent,villa 405 bally cara,hackham west,3116,vic,19871025
85377,"","",23590100,karli,ikeda,8,lucas place,thurlstone,elwood,2234,qld,19881004
85520,"","",97516100,matthew,reid,466,walker crescent,hilton house,padstow,6059,qld,19700218
85541,"","",97522100,james,bristow,74,donaldson street,rainbow ridge,minchinbury,3170,vic,19611017
85786,"","",60757100,carmen,swayne,34,kudyera place,gowen,dapto,4373,sa,19411105
3138,0.41223256785383117,0.988413682643911,60827100,sara,limbert,231,edmond close,somerset cottage,donnybrook,2205,qld,19260710
86388,"","",23881100,christian,kaselow,37,rapanea street,fine-a-lea,crafers,3429,nsw,19790708
86760,"","",23982100,sian,sharon,11,glasgow street,belandean,helensburgh,4551,qld,19270621
88028,"","",98250100,isabella,campbell,31,falkiner place,weemilah,flora hill,5045,sa,19690602
88613,"","",98415100,rachel,blake,4,turner place,"",marsfield,4400,nsw,19840320
88904,"","",98487100,dean,littlely,50,paul coe crescent,amblin caravan park,vincentia,3672,vic,19550129
89165,0.6508290956533248,0.6508290956533248,98561101,michaela,boyes,39,parma farm,disney court,bondi junction,3130,wa,19021215
89784,"","",24823100,oliver,cookson,3,craven place,university shores,haddon,3049,nsw,19551110
89942,0.8476537766884839,0.9736029369379161,98783101,"",mccarthy,9,medley street,fernc liff,greenacre,5608,wa,19050127
90490,"","",62063100,madison,stanley,50,dumaresq street,sutton,east preston,2303,qld,19100225
524,0.45809645582444664,0.45809645582444664,99088100,phoebe,res,266,brolga place,rowethorpe,hawkesbury heights,3193,vic,19380702
6006,0.4114087786134152,0.4114087786134152,25415100,chantelle,coleman,12,heagney crescent,"",altona meadows,3183,nsw,19690212
93362,"","",99733100,teaha,greenhalgh,228,howitt street,trinity haven,cooranbong,2228,nsw,19950219
93794,"","",99848100,alana,gillard,6,pinkstone place,fiveways,barrack heights,2548,nsw,19000609
93859,"","",62958100,kyle,miles,19,tyrrell circuit,nuffield village,baxter,2502,nsw,19490331
94216,0.9881920994588484,0.9914866355274466,63055100,matthew,aspinall,52,conlon crescent,south 5,flagstaff hill,3551,nsw,19531227
94971,"","",26267100,timothy,mcvilly,13,"",harvies haven,salisbury east,2560,nsw,19260413
95106,0.44030468431956443,0.44030468431956443,26305100,felicity,hipkiss,28,wilkins street,"",petrie,5075,sa,19010818
126,0.4979995163915009,0.5210444699763689,26780100,maggie,madigan,35,dalyell street,crystal creek reserve,frankston,2256,nsw,19930705
98931,"","",27384100,jack,sushames,33,duffy street,glenora farm,risdon vale,2770,vic,19370503
99042,"","",27411100,liam,green,65,galibal street,sanctuary lodge,bayswater north,2166,qld,19900926
2309,0.4515097733885824,0.4515097733885824,64812100,kaitlin,needham,4,andrews street,numba,noble park,6430,vic,19920714
103077,"","",28499100,eliza,almeida,33,line place,sheep station,bray park,3107,nsw,19910612
105619,"","",66227100,lucy,noble,30,a'beckett street,umina park,innaloo,3561,nsw,19631027
5223,0.5224329584697615,0.5224329584697615,66432100,jessica,reid,22,cassinia street,nunkeri,corio,3046,vic,19841206
107169,"","",29662100,hayden,hoffman,10,bandjalong crescent,hyland,ingleburn,2076,vic,19530417
10795,0.43601009987571643,0.8221743532845178,66706102,amy,"",46,wilkins street,maybank,yagoona,4016,vic,""
1565,0.41740188129293065,0.9944474877512378,66886100,gemma,cookson,14,marshall street,trumalon,moe,3342,vic,19040803
108558,"","",30049100,emiily,kerley,17,lawrence wackett crescent,underbank,montmorency,2133,qld,19560923
178,0.49497834848733063,0.49497834848733063,67170100,seth,clarke,14,monaro crescent,murray eden,regents park,4127,vic,19151017
109072,"","",67172100,hamish,paine,5,casey crescent,darlee,loganlea,5091,vic,19950219
109084,0.9902913432757028,0.9902913432757028,67176100,leah,dixon,276,sproule circuit,wyuna,paddington,4558,tas,19480713
5073,0.42079532413874543,0.5806753191369827,67655100,abbey,crosswell,7,mchugh street,villa 317 the village glen,devonport,2212,vic,19570816
110974,"","",67715100,teneille,mclelland,16,porteous crescent,horse-shoe bend,toowoomba,2154,wa,19371227
110997,"","",30722100,matthew,greenhalgh,8,wise street,"",valley view,2082,nsw,19860629
114790,0.9873991422976188,0.9927904021198166,68756100,megan,blowes,31,bugden avenue,rowethorpe,avalon,2777,nsw,19990320
114870,"","",31801100,nicholas,vincent,72,maitland street,henry kendall bayside,cooktown,4226,act,19650501
114951,"","",31819100,jack,egan,39,arnold place,glendower,port macquarie,4101,vic,19831112
2137,0.5207337582768344,0.5207337582768344,69618100,emma,reuter,15,lawley street,mornington,pinjarra,2230,tas,19630515
36377,0.668645875850858,0.668645875850858,70203100,nathan,steinert,96,"",2nd hse lhs,scarborough,2776,nsw,19540215
121825,"","",70681100,charlotte,reid,14,rivett street,banavie,craigmore,2144,nsw,19861226
122602,"","",70917100,hudson,wardle,1,hawkesbury crescent,rsl veterans retir,bossley park,3267,nsw,19280122
92505,0.6984340770963828,0.6984340770963828,34347100,tara,dixon,"",balanu place,sec 1,orange,3225,nsw,19580813
124210,"","",71383100,thomas,van balen,44,kenyon circuit,inglewood,jolimont,6155,qld,19350213
124798,0.9934197647450789,0.9934197647450789,71561101,kira,mansion,700,wyselaskie circuit,"",mayfield,7325,qld,19361027
127173,"","",35205100,jade,brock,20,derwent street,coorrabin,seaton,4109,vic,19751210
3384,0.49030973233927705,0.49030973233927705,72901100,rosie,menzies,5,david street,the willows,lismore,2069,tas,19841128
130312,"","",73095100,joshua,berryman,184,summerville crescent,carralong,cranbourne,2760,sa,19951015
130561,"","",73159100,marcus,ryan,332,blackett crescent,tunis,hoppers crossing,2153,nsw,19230215
130944,"","",36250100,fiona,lambropoulos,198,marungal avenue,"",lakemba,2640,wa,19641224
1508,"","",74130100,lily,rawlings,112,broinowski place,de cameron,surfers paradise,4505,vic,19050916
1776,"","",468100,caleb,bellchambers,97,lynch street,jillico,eudlo,6063,wa,19130301
1986,"","",518100,keahley,sabotoc,"",venables place,loravilla,murgon,2774,nsw,19861212
507,0.41901013495745515,0.6152084511411477,37464100,emiily,green,4,southwell street,business centre,vermont,3193,vic,19911217
2316,0.5881338668185733,0.8956887005813003,605100,stephanie,mason,32,redcliffe street,rivonia,"",2480,qld,19500201
2537,"","",74415100,dean,rologas,4,alroy circuit,glamiston,hoppers crossing,3128,vic,19290530
2998,"","",37729100,daniel,stephenson,1,pethebridge street,pevensey,glenhaven,3018,nsw,19840527
3330,"","",893100,tom,fletcher-jones,2,medley street,fernlea,woy woy,870,wa,19170208
3983,"","",74831100,carly,matson,199,duffus place,tarlinup,ashwood,2142,nsw,19171221
4358,"","",74938100,mia,gillard,1,brentnall place,inglewood,noble park,4350,vic,19480402
4463,"","",74961100,patrick,clarke,4,wattle street,pine tree,cowley,2210,vic,19180709
6070,"","",38590100,william,mason,1,springvale drive,owendale,greenwood,4218,nsw,19151031
6662,"","",75570100,sarah,purdon,16,moore street,banksia village,rye,3039,nsw,19470412
7376,"","",75785100,lucy,blake,6,cuthbert circuit,yarandoo wing,jimbour,2622,vic,19180802
7493,"","",75816100,joel,morrison,46,achernar close,"",yagoona,2112,vic,19980216
7862,"","",75920100,luca,leane,8,eagle circuit,tantallon,concord west,2025,nsw,19300211
8284,0.5599619457672427,0.5599619457672427,39202100,dylan,dietrich,14,catchpole street,kepnock grove retirement centre,daylesford,3023,qld,""
8442,0.40804824877582146,0.7692586837192268,2337101,ky,crouch,17,"","",dianella,4030,"",19301023
8694,"","",2408100,lara,mcphail,105,skinner street,chelsea apartments,raymond terrace,6530,qld,19990515
9220,0.9828745242192207,0.9952227536000962,39469102,mia,coffey,17,howitt street,penquite road,ballarat,2652,vic,19740204
10332,"","",2849100,talissa,steers,8,hamilton row,clear creek,winmalee,6050,qld,19990617
3184,0.6407211642625513,0.7535908447799815,39840102,benjamin,"",8,moreheadas treet,sec 1,"",3082,nsw,19000813
10758,"","",2969100,madison,chandler,16,froggatt street,mountain view retirement vlge,beaumaris,3122,wa,19960826
11672,"","",76984100,joel,wasley,45,symers street,yarrowonga estate,watsonia,2397,nsw,19730525
11210,0.4861715837376697,0.4861715837376697,3351100,jessica,brain,12,liverpool street,highvale village,eglinton,3152,"",19441004
14513,0.7159606141119232,0.9952227536000962,77765102,mattnew,prideaux,2,dobell circuit,immanuel garden,elsternwick,2540,sa,19270821
15083,"","",77920100,nicole,noble,27,heydon crescent,port 72,deer park,3823,qld,19560714
15572,"","",78058100,emma,mager,2,eddy crescent,garden settlement,mona vale,2125,nsw,19470423
15776,"","",78113100,hayden,braunack,135,"",wiangaree,alice springs,3875,nt,19841127
16521,"","",4553100,hannah,cromer,22,irvine street,sec 437,brunswick west,3616,wa,19080204
17950,"","",41848100,caleb,caruana,2,osborne place,mayo specialist medical centre cnr comme,tully,4812,nsw,19980409
18396,"","",5059100,jessica,dakin,32,parkhill street,tamarama,southbank,4507,qld,19470208
18521,"","",78905100,jemma,ronan,11,maxworthy street,the swamp,bayswater,2530,vic,19830820
18548,"","",78914100,timothy,kellow,8,osburn drive,sec 231,scarborough,7009,qld,19810417
18585,"","",5115100,micah,david,2,anketell street,toombimba,calen,4158,vic,19030614
20538,"","",5647100,tara,jukic,115,mcgowan street,marcus shores,roleystone,2722,qld,19650423
22628,"","",80030100,jacob,needham,8,kelsall place,beauchamp street,redbank plains,3392,tas,19970409
25176,"","",6895100,charlotte,matthews,53,mofflin street,st johnof god hospital,bonnells bay,4223,tas,19150303
25942,0.4155510891854483,0.9853583434873738,44085101,bailey,mesecke,3,wilkinson street,yarrandale,st john park,3041,vic,19200806
126,0.5443581479279677,0.6269711172657756,7300100,esme,wagnitz,10,temperley street,cypress garden,frankston,2285,nsw,19810523
3476,0.5190911275776728,0.5190911275776728,7417100,sarah,ryan,133,ranken place,locn 341,ascot park,3030,vic,19550208
27374,0.8103813214178291,0.8103813214178291,81372101,"",patersyon,34,duck creek,knollgp lace,ringwood,5045,tn,19520812
27668,"","",81458100,hayden,paulsen,11,dumas street,townview,north turramurra,3381,nsw,19190927
27788,"","",81493100,bailey,harrington,8,hicks street,allanvale,cohuna,2481,vic,19580712
28152,"","",7706100,chloe,berry,21,anderson street,yarrabee,auburn,2572,act,19740203
28262,"","",81626100,caitlin,ablamowicz,1,lind close,blaxlands ck,stonyfell,3123,vic,19150812
28341,"","",7755100,emiily,liddy,38,goodchild street,parraweena,swan view,5234,nsw,19580203
28356,"","",7758100,jayden,boulter,415,bamford street,park ave vet hosptl,mount eliza,2042,nsw,19550109
28370,"","",81658100,sophie,walpole,108,maxwell street,kojonolokan hills,kilsyth,2320,nsw,19410401
28532,"","",81696100,matthew,clarke,102,hurtle avenue,seabank building,thornlands,6112,"",19481206
28712,0.993588241188578,0.993588241188578,81752101,jayme,tiller,36,bailes court,rosett a village,broken hill,2281,nsw,19081226
29724,"","",8127100,edward,cruttenden,44,clermont street,lone fern,camperdown,6004,qld,19680929
30677,"","",82327100,ella,ludgate,111,mackellar crescent,summerset park stud,penola,5118,vic,19370317
31558,"","",45656100,hudson,neumann,"",macquarie street,allandale,old toongabbie,4519,wa,19620714
32460,"","",8908100,emiily,ho,35,fink crescent,silverweir,hamilton,3621,sa,19540525
4920,0.4709974472096902,0.4709974472096902,82985100,elana,white,18,burkitt street,boonoo boonoo,"",3150,nsw,19681031
