z_cluster,z_minScore,z_maxScore,id,fname,lname,stNo,add1,add2,city,state,dob,ssn
8492,0.4005704556423402,0.4005704556423402,84688100,georgia,clarke,9,comrie street,westport,nuriootpa,2290,nsw,19930801
39760,"","",47948100,isabella,momcilovic,22,ossa place,yandar ms 582,mooloolaba,2220,qld,19820128
22395,0.4733521739208377,0.4912870015722618,47985100,noah,crook,29,mcnicoll place,"",horsley,2717,qld,19810925
40403,"","",85050100,talan,rees,1,chauvel circle,moline village,findon,2156,vic,19750114
40925,"","",85203100,timothy,boyle,15,jewell close,the richard house,north sydney,2614,nsw,19591217
29683,0.4033357437585434,0.952640876559588,85249101,georgia,dallas,53,maribyrnocng avenue,"",belmont,3870,nsw,19250102
3401,0.5162517206586058,0.9775319757585658,11432102,noble,alexia,7,yarra street,"",williamstown,3166,wa,19400304
41828,"","",85433100,caitlin,roling,23,nathan street,doubtful ck,coolaroo,3123,vic,19960728
42625,"","",48763100,bethany,lock,37,archibald street,blue denim pony stud,westfield,4650,nsw,19360829
42909,"","",11850100,erin,ferris,43,ebden street,little paddocks,gray,2790,wa,19230930
43270,0.4468096647064506,0.4468096647064506,48946100,wilson,everett,330,burt street,"",st kilda,4556,qld,19510209
43458,"","",12005100,tara,araya,20,box hill avenue,the lagoon,ryde,3435,vic,19120610
44143,"","",49186100,lily,benger,1051,mckain place,meringle,claymore,6061,wa,19611203
44178,0.8831052949885818,0.9865053270123882,12188101,eden,crosswcell,7,wassell lplace,rosetta village,floraville,4507,vic,19860821
19380,0.42803668108057275,0.9854085845489449,12634103,braedon,"",18,winnecke street,"",hawtorn,4356,nsw,19680108
46070,0.9075917749229941,0.9952227536000962,86619103,emuily,liddy,89,totterdell street,tesbury,mont albert,6151,sa,19410529
48140,"","",87197100,lachlan,desalis,17,mcclure street,galloway,hyams beach,3549,vic,19820918
48469,0.6069852278656782,0.8341950423112858,50407104,joel,burford,38,lyttleton crescent,kerr adan,east melbourne,5290,nws,19218005
5757,0.5539276519868861,0.9829714173435662,50411104,lia,blewett,10,cromwell circuit,anderwood,geelong west,5631,qld,19950267
48693,"","",13437100,philip,rundle,347,de lissa street,tricare nursing,brighton,3677,vic,19520427
2362,0.40745538219788535,0.9952227536000962,87429100,callum,spagnoletti,42,becke place,bowan brae,yagoona,2865,wa,19001101
50040,"","",13820100,william,halik,74,aurora close,westholme,port macquarie,2125,vic,19290629
50305,0.9903173712818844,0.9903173712818844,50899102,pakita,willmot,12,marrakai tsreet,red hills,shel ley,2145,vic,19351108
50323,"","",50902100,michaela,leonardi,61,goyder street,nioka,booragul,6056,sa,19990714
51180,"","",14133100,devan,lowe,8,hervey place,the chase,aspley,4225,nsw,19381027
51458,"","",88131100,luke,blake,16,paul place,killara homestead,wolumla,5255,qld,19410127
13721,0.4327188755592599,0.4327188755592599,88399100,sarah,blacklow,51,beauchamp street,"",berwick,6007,vic,19720428
52533,"","",14502100,lauren,hassell,117,howie court,nautical vlg,kingston,7250,sa,19290702
53492,"","",88702100,alissa,trent,74,carleton street,stonehenge,annandale,7248,wa,19450531
54097,"","",51989100,emiily,campbell,9,"",currandina,mullewa,6102,nsw,19580727
55658,"","",89306100,nathan,coleman,151,"",leitrim,edensor park,5453,sa,19910119
57820,0.4771935769531044,0.4771935769531044,53031100,megan,matthews,27,buntine crescent,"",south west rocks,3075,wa,19841001
57958,"","",53072102,"",mac nkight,29,rocklea,lett place,hackham,2519,nsw,19600911
58798,0.9654980824032692,0.9905564682541387,53313100,william,lette,3,carleton street,harbour town shopping centre,forest hill,3976,nsw,19670511
59445,"","",16388100,mya,kinnane,21,albermarle place,the rocks,hackham,2650,nsw,19470424
2930,0.4142087394908435,0.9640310302757685,90607104,miles,ellie,6,amadio place,"",payn es find,4178,nsw,19190208
62407,"","",54317102,"",ryna,84,eaglecwcuit,"",peng uin,2738,qld,19651219
63589,"","",54654100,emiily,clarke,21,blackman crescent,hervey park,dandenong north,2516,nsw,19050223
64282,"","",54835100,isabella,ang,7,carnegie crescent,oaks caravan village,lockington,3101,qld,19971201
64423,"","",54877100,jared,kelley,1,cordeaux street,principals residence,tahmoor,3021,vic,19750621
65389,"","",55142100,madeline,hingston,24,neworra place,carinya ski ranch,"",5165,wa,19661015
65684,"","",92089100,madalyn,berry,16,salvado place,clarence village,balmain east,3300,vic,19470312
18202,0.7926145432205371,0.9702570969523882,92376104,sopie,hoffman,740,embling street,boxwood vale,anglesea,5043,nsw,19361110
66760,0.9806631336236957,0.9847033809881659,55528101,benjamin,senesi,12,"",restdownvillage,frenchs forest,2144,nsw,19470102
19838,0.4321358978009322,0.5145110081075179,92481100,chloe,"",27,simpson street,callatoota,ringwood,4207,vic,19650622
67449,0.9658030312339354,0.9658030312339354,18653100,chloe,hope,45,spowers circuit,normanville mews,kirrawee,6333,nsw,19650902
3759,0.4005613394188957,0.6080096964299035,92589100,dylan,kang,119,euree street,"",williamstown,2204,wa,""
69598,0.9856884039860084,0.9856884039860084,56353101,riley,arhicpoff,37,woolcara lane,marx gardean world,plymptno south,2121,wa,19880329
70377,"","",19467100,emiily,"",43,anderson street,yulgilbah,mount gravatt,3030,nsw,19480929
70520,"","",93402100,ethan,mccarthy,15,nyah place,cranbrook,paralowie,2749,nsw,19100927
70551,"","",19518100,joshua,westbrook,8,clift crescent,unt 3,alice springs,3129,vic,19530823
71004,0.9952227536000962,0.9952227536000962,19644101,william,stodart,"",mccaughey street,"",albury,2234,nsw,19680312
13093,0.46364987014536907,0.46364987014536907,19783100,cooper,lock,71,gruner street,utopia,wangaratta,2443,vic,19730323
71757,0.9933550320030448,0.9933550320030448,19852100,adam,millar,72,marlock street,allanvale,wantirna,5061,act,19720607
59577,0.493080885826825,0.5251585105008498,19854100,meagan,reid,18,rubbo crescent,"",summer hill,3182,qld,19600306
73211,0.5097686470538586,0.7501161726860346,94131104,mia,lusted,347,pang ani,hopetou ncircuit,upwey,2207,nsw,19410821
73233,"","",20263100,liam,rogan,25,totterdell street,heatherdale,summer hill,2533,vic,19811008
73288,"","",57360100,zarlia,penver,256,fitzherbert place,cliff house 2,winthrop,6011,vic,19310505
73480,"","",57411100,eboni,rocca,98,sugarloaf circuit,springbanks,wallarah,2157,nsw,19120304
73528,0.9909063191122471,0.9921471266607758,57427102,matisse,hilton,2,fawkner treet,craiglyn,elsternwick,3192,nsw,19880214
73837,"","",57515100,jack,white,41,mayne street,jarkhellms,jerseyville,4504,nsw,19960101
44577,0.40754869991810283,0.40754869991810283,57545100,lachlan,"",58,gsell place,coulter court,ashgrove,2360,qld,19640227
74015,"","",94352100,joshua,hiscoke,38,rosebery street,r s l retrmnt vlge,kincumber,4035,vic,19500824
76043,"","",94902100,charlie,coleman,20,blumenthal place,berkeley vlge,carrara,2566,nsw,19301223
76161,"","",21083100,riley,gibb,33,upton street,jarroo,burleigh waters,4670,tas,19601122
76445,"","",95023100,jaxson,hefford,121,florence taylor street,our folly,frankston,2289,qld,19690728
76946,"","",95174100,spyke,papoulas,95,johnston street,ainslie house,tuart hill,2096,vic,19880117
77409,0.9952227536000962,0.9952227536000962,21430102,stephanie,mucolloch,78,calvert street,hse 42,campbelltown,2732,nsw,19160903
78288,"","",21669100,kirra,hage,2,allambee street,port hedland regional hospital,wingham,4670,wa,19610306
78349,"","",58733100,naomi,fogliano,11,maranoa street,woodport retrmnt vlge,mill park,2095,qld,19980111
11293,0.5882599984315545,0.5882599984315545,58742100,chloe,baptist,62,amess place,wandarri,giralang,6064,nsw,19061018
78977,"","",95720100,bailee,bianchin,30,liverpool street,willera,tahmoor,4017,wa,19181210
79408,"","",59020100,lara,fauser,44,jerrabomberra avenue,carney's arcade,picnic point,2226,nsw,19270212
79747,"","",59106100,jayden,gue,46,brigalow street,"",lockleys,5116,tas,19811111
80286,"","",22198100,brooke,wyllie,16,rivett street,wellwood,briar hill,7030,nsw,19681123
13761,0.40200683866161424,0.993318996418406,59363102,liana,garthwaite,54,waller crescent,glidin g gulls,cleveland,3280,qld,""
80804,0.9199122634115162,0.9911457621988602,96216100,harrison,white,95,castleton crescent,glenmore,greenwood,2564,vic,19870307
81650,"","",96432100,emiily,lowe,46,moogerah street,laane coree,ferryden park,3030,sa,19391103
81898,"","",59694100,charlee,bishop,16,cochrane crescent,st annes rest home,toowoomba,2096,nsw,19431118
82843,0.9733288991042576,0.9906156358287606,59947103,taylah,morrison,118,bannister garden,springeale,stratford,2401,qld,19340415
83014,"","",59995100,tahlia,rees,66,dunlop street,riverside professional centre (cnr banks,east fremantle,6065,vic,19650402
83687,"","",96993100,joshua,teague,19,mugglestone place,clarendon park,flagstaff hill,2206,qld,19220314
84412,"","",60384100,isabella,richmond,20,pinkerton circuit,falconhorst,alfred cove,4370,wa,19510707
84487,0.9914729588753374,0.9952227536000962,60403100,arabella,jolly,52,cheyne place,moy,cranbourne,3777,nsw,19830430
84968,"","",97354100,mitchell,oats,1,o'mara place,nuffield village,springfield,3501,vic,19180817
85149,"","",23532100,annabelle,white,7,james scott close,villa 5,atherton,4012,nsw,19051103
4020,0.430493387909863,0.430493387909863,23588100,jordan,norgate,103,brazel street,rosehill,thornbury,3280,vic,19630117
86140,0.5645186469497476,0.5645186469497476,60861100,jackson,"",10,cremorne place,tintagel,renown park,4503,qld,19801004
86361,"","",23875100,anthony,green,4,davison place,birdlip,dulwich hill,2540,vic,19380601
86562,"","",23928100,jacob,spromk,277,werriwa crescent,mater professional centre,kirwan,3141,nsw,19920824
86734,"","",61028100,caitlin,crosetta,4,lipscomb place,georgedale,rosebud,2540,vic,19440118
87055,"","",61120100,henry,nicolle,11,fiveash street,woodsong,indigo valley,2484,nsw,19800511
87265,0.4661144280641362,0.6605624244423463,61187104,heath,niclol,44,inglewood,brinsmea d street,thornbury,6107,sa,19750623
88077,"","",24349100,meg,dixon,18,clarey crescent,little paddocks,labrador,2360,wa,19901029
88953,"","",24581100,reuben,clarke,219,weavell place,gambolalley,kogarah,2077,nsw,19060106
89042,0.9900850340350941,0.9900850340350941,98528100,max,money,18,macgregor street,gooroomon park,cockaleechie,2204,vic,19240510
89570,0.9909251903137,0.9947262821994,98676100,sophie,beattie,116,albermarle place,"",enoggera,4122,vic,19860821
91527,"","",25298100,ella,bradshaw,2,marrakai street,kilnacrott,springwood,6432,tas,19750511
91582,"","",62348100,caitlin,rogers-barnden,10,payne place,north star resort,marayong,2261,vic,19870925
91986,"","",25430100,"",campton,11,roper place,southern cross,kirwan,5037,nsw,19540717
92350,"","",62564100,emma,donaldson,17,upton street,minnavale,currambine,4007,nsw,19101003
93417,"","",25844100,jordan,wilde,18,lander crescent,poplar grove,edgewater,2250,nsw,19070725
35624,0.41894421333358783,0.435034916778136,62855100,adriana,rothe,86,macnaughton street,albion,glenwood,4133,nsw,""
40146,0.436612516895568,0.5458360370204995,26217100,amy,matthews,86,kingscote crescent,"",beaudesert,2088,wa,""
94953,"","",26261100,coby,suvailo,24,myles close,hosea mizpah,brunswick west,2478,qld,19610811
95215,"","",63317100,lachlan,stanley,16,"",crisvale,rocky point,3186,qld,19950616
126,0.6435494004714876,0.6443263289792567,26778102,tegan,tschirsig,26,"",denture clnc,fairlihht,2224,nsw,19100813
2847,0.5919689072055543,0.5919689072055543,26828100,liam,ryan,116,mcintyre street,medical centre,duncraig,6063,act,""
96984,"","",26835100,oscar,forwood,40,burrinjuck crescent,west road,elizabeth vale,2321,nsw,19870306
97710,"","",27041100,bethany,murton,23,stawell street,"",eaglehawk,2305,qld,19060721
97732,"","",64010100,jemma,bishop,44,hinton place,john flynn medical centre,orange,3106,vic,19141128
43766,0.47645404826360427,0.47645404826360427,27211100,hannah,dunstone,20,benaroon circuit,villa 2,moranbah,2230,nsw,19690423
98554,0.9239522545361293,0.9927374500728507,64242102,emiily,ryan,80,ivesc ourt,rockdan,smithfield plains,6028,vic,19440120
98778,"","",27337100,jayden,chandler,1322,federal highway,turon park,dover heights,2130,wa,19930807
2930,0.4517648515917181,0.4517648515917181,64421100,tanyshah,holyoak,81,osburn drive,the rocks,prospect,4112,qld,19640510
99252,"","",27478100,adriana,mason,34,constitution avenue,rosehill,burpengary,4300,nsw,19641027
100258,"","",64707100,amy,carbone,77,cygnet crescent,allandale,allambie heights,4211,nsw,19460824
101092,"","",64932100,kylee,kaminskas,11,jabanungga avenue,kerein hills,invermay,3000,vic,19550129
101152,"","",64949100,harrison,white,203,mawson drive,caringal,hawthorn,4210,qld,19571024
101715,"","",28128100,brianna,grosvenor,256,joyner place,eventide homes,campsie,7310,nsw,19740518
86203,0.41869379817278257,0.9936734116065394,28597100,"",denholm,6,halfrey circuit,"",blacktown,2750,sa,19790309
103533,"","",28621100,jeremiah,gaitanis,70,skeats street,forest hills,bullarook,2133,nsw,19000620
103716,"","",28672100,monique,unver,34,eppalock street,rowethorpe,emerald,3429,nsw,19050921
108529,"","",67025100,karissa,hoss,70,vonwiller crescent,graham,rosebud,4035,nsw,19070101
9268,0.43085089817974975,0.43085089817974975,67090100,"",redmond,86,erskine street,sorrento,hoppers crossing,2450,tas,19110430
109527,"","",30310100,matthew,boyle,130,ryrie street,millridge,pennant hills,2036,vic,19111201
110103,"","",30480100,darcy,shepherd,3,ogden close,riverside ret vlg,highett,5238,tas,19721206
111159,0.9907436224866999,0.9907436224866999,30769100,cade,belperio,63,ferrett circuit,wellwood,rose bay,5065,nsw,19570731
112605,0.48979054628235397,0.9685863655754957,31169101,imogen,carosella,2,nepean place,range road,cohnua,3515,"",19031225
113688,0.9611387373320718,0.9611387373320718,31473101,thomas,shepherd,39,berne cescent,telopea park,parmelia,2481,vic,19861010
114021,"","",31565100,amy,mason,90,ferguson circuit,malahoff,toowoomba,4214,wa,19291027
114193,"","",68592100,finley,eyre,36,small place,lakeside leisure park,wahroonga,2206,qld,19090516
114954,"","",31820100,benjamin,clarke,2,tepper circuit,francis street medical centre,kotara,3158,sa,19560304
115129,"","",68851100,michael,fenwick,7,barcoo place,unt 2,woongoolba,4051,qld,19420117
115884,"","",32089100,sebastian,reid,50,sherwood circuit,goolman street,tuart hill,2443,vic,19610622
2195,0.4250374125758946,0.5963890944650041,69138100,charlotte,george,11,lamble place,"",ballarat,4815,act,19910319
117025,"","",69362100,april,mccarthy,70,"",villa 444 the village glen,kingston beach,5501,vic,19830319
120148,"","",70219100,maria,goode,44,hindmarsh drive,uralgurral,dromana,2905,wa,19150824
120409,"","",70284100,hannah,ringland,103,marlock street,jandarra,slacks creek,2347,vic,19870220
11172,0.40012751116171164,0.9890738476129565,71235102,chelsea,hate,42,casuarina s treet,"",isle of capri,2517,sa,""
127609,"","",72343102,danika,assr,50,croton street,stonington,beulah park,6506,qld,19391207
128104,"","",72483100,liam,lowry,28,vagabond crescent,lyndan,cremorne,5035,wa,19541210
128718,0.5365761035402836,0.9900592205763161,35630100,shae,dixon,46,hingston close,glen mia,scarborough,2140,qld,19920825
129792,0.7315064463321191,0.9952227536000962,35932101,ashlegih,moody,133,chelsea house,marsden street,port lincoln,3912,vic,19371124
130569,"","",36150100,julia,manson,388,schaffer place,brambletye vinyard,campsie,7310,sa,19170630
131592,0.9678041059642595,0.9852398701417726,36434103,reid,jaykob,51,folingsby street,"",creswick,3184,qld,19240409
132220,"","",73634100,lily,matthews,41,carina street,seldon,oak flats,6111,nsw,19570427
889,"","",37122100,julia,herbert,8,spring range road,anglers,wilston,7008,vic,19171219
2316,0.5669707787412334,0.5669707787412334,37587100,benjamin,lowe,27,luckman place,bindaree,"",2440,nsw,19920613
2717,"","",74469100,lauren,clarke,31,paterson street,amarra station,leongatha,4870,nsw,19290109
3064,0.9678037800485622,0.9905564682541387,37751104,geo rgia,bradshaw,119,helen mayo crescent,brokenspoke,brighton,5054,vic,""
4406,"","",74949100,daniel,white,5,pickworth street,parooka,carlingford,6020,wa,19980125
4835,0.5381068014847714,0.5381068014847714,75075100,erin,piazza,5,rodway street,"",maryborough,4061,nsw,19051128
5311,"","",38363100,lauren,bishop,14,ellerston avenue,omaru,dalby,2200,"",19971203
6258,"","",1707100,tara,curea,464,suttor street,strathleven,alligator creek,3020,tas,19420225
6486,"","",1773100,aiden,bishop,241,magennis place,flt 79,mansfield,2110,nsw,19590417
1743,0.4000010169248851,0.7239928440668586,38781101,kiarnee,beattie,11,macrossan crescent,"","",2350,sa,19260911
1828,0.6348361953901486,0.6348361953901486,39246100,finley,matthews,17,acraman place,murray river queen,mooroolbark,3143,nsw,19760310
8818,0.913227493940268,0.9952227536000962,39361100,ebony,arbuckle,1,bandjalong crescent,linton,illowa,2068,qld,19860421
9177,"","",2544100,mya,sherriff,15,luther place,pine avon,dural,6030,nsw,19360513
10125,0.5346852615017937,0.5375299790640018,2792100,hayden,morrison,56,matina street,"",blacktown,2444,qld,19290717
10290,"","",2837100,krystin,morrison,98,mcclintock street,rosetta village,gwynneville,2326,vic,19930310
10864,"","",39911100,abby,kunoth,63,gelane street,delaware,beaumaris,2281,nsw,19270812
11157,"","",3080100,alana,denne,26,derrilin place,the willows,wooree,3931,tas,19981012
11303,"","",76882100,tony,shepherd,413,torrens street,cnjla mntn,hamilton,2067,vic,19500502
11316,"","",3128100,ethan,oatey,8,bremer street,wexford,penshurst,4503,qld,19390508
11747,"","",77005100,liam,freeborn,4,mundang crescent,tilbrook,sunshine,2261,"",19691004
12248,0.9908943244926873,0.9908943244926873,77143101,harriet,hykan,5,richman place,laguna estate,slacks creek,2505,act,19041206
12851,"","",77311100,richard,ho,115,damala street,stockland cairns,valley view,5600,vic,19790825
12868,"","",40461100,samuel,campbell,11,bonney street,redcliffe showgrounds,blakehurst,2337,qld,19031101
13168,0.8667971297844628,0.9801238689836692,40547101,kristen,colemqn,3,bellchambers crescent,horse-hsoe bend,anneullo,6395,nsw,19240229
13355,"","",77448100,"",dixon,22,munro street,the lagoon,whitebridge,3215,nsw,19701102
15676,"","",41224100,lily,george,17,hugh mckay crescent,enter boolwey s street,carrum,4013,vic,19980928
15914,"","",78150100,peter,baraiolo,6,collings street,wahbilla park,ryde,2794,nsw,19630112
16316,"","",78263100,joel,conrick,365,duffy street,emu downs,rostrevor,2092,nsw,19881221
16322,"","",78265100,alannah,swoboda,53,federal highway,ingevale,duncraig,2633,wa,19631005
16645,0.8706685811275775,0.9877726362494229,41493103,nicholas,green,7,crisp circuit,dorothy avenue,st albans,6027,nsw,19110702
17112,"","",4714100,harley,vincent,116,herschell circuit,glendale (cnr lanes r road,kahibah,6714,nt,19201120
17629,"","",41763101,carla,baust,7,tallarap arkway,"",pennant hills,3737,vic,19260313
18532,0.8675154624813906,0.9250846278387028,42003102,corie,lo rwy,"",mcwhae circuit,kordella park,banyfo,6024,vic,19070807
19373,"","",79123100,dylan,maynard,1,manuka circle,riverbend,nedlands,4725,nsw,19060124
19438,"","",42251100,destynii,wilkins,172,twamley crescent,killarney,norwood,3150,"",19900625
6558,0.9897025145243307,0.9952227536000962,42277100,kayden,reid,183,grayson street,nepean private hospital,highbury,3169,wa,19011111
13906,0.4438401893412865,0.461190046404047,79473100,joshua,hinchey,58,groveland crescent,alchera vlge,parkville,5155,qld,19280716
21712,0.640347241997748,0.9927904021198166,42895101,hayley,mckinnell,35,holroyd street,the willows,clayfield,3036,vic,""
21950,0.9487390200957114,0.9915555527171636,79856102,katelyn,petersen,12,phillis place,flr 5 john flynn medical centre,duncrig,4700,tas,19580829
22166,"","",79910100,jordan,allanby,24,aspinall street,miami,surrey hills,2571,sa,19850831
22577,"","",80022100,benjamin,maax,284,roebuck street,warehouse,mount annan,2605,vic,19481219
22798,"","",43189100,flynn,dixon,35,macindoe place,spylaw farm,bomaderry,4507,wa,19311224
23329,"","",43344100,edward,donkin,7,seddon place,avenel,orange,6169,nsw,19350902
25337,"","",80801100,christina,kontibas,104,faunce crescent,sandalford homestead,budgewoi,3020,vic,19050511
230,0.4045490322840064,0.4045490322840064,81007100,imogen,nguyen,218,galway place,minnavale,jindalee,3073,vic,19650425
26569,"","",44254100,joshua,rizzo,8,hartung crescent,cambri vlge,highett,4343,wa,19530418
2108,0.43457865479270086,0.43457865479270086,7373100,kaysey,hage,110,dexter street,cedarview,fraser,4034,wa,19140208
27772,"","",44603100,hana,moustos,5,fleetwood smith street,"",punchbowl,5044,wa,19350625
27829,"","",44621100,molly,perriam,24,kitchener street,morningside general,kirwan,4486,qld,19180203
28714,"","",44869100,jaiden,britten,"",fraser place,jerrabung,bourke,2228,"",19761029
28847,0.5305135967668717,0.5305135967668717,81786100,lucas,"",37,clare dennis avenue,forestdale,lavington,2021,qld,19240815
29082,0.4010443266149586,0.4098571025963803,7949100,joshua,teague,107,kanooka street,"",ballarat,4122,nsw,19401023
29437,"","",45052100,alexandra,clarke,36,o'connell street,aprt 22,mount gravatt,3109,nsw,19530605
29770,"","",45150100,benjamin,malala,18,darke street,peridon vlge,moggill,3658,wa,19930815
31170,"","",8539100,liam,kowald,317,burnie street,lake kiwarry,riverstone,4159,vic,19340703
21023,0.9952227536000962,0.9952227536000962,82517100,caleb,matthews,42,banfield street,wombinoo station,clayton,6014,nsw,19161029
31948,"","",45771100,jackson,kowcza,1,hawkesbury crescent,eagle crest,karuah,2224,nsw,19411002
32235,"","",8845100,hayden,sindorff,32,vonwiller crescent,c/o post office,north bondi,3074,qld,19690101
33523,0.9662142963745507,0.9883166687738157,46205102,jessica,ellem,12,paul coe crescent,nixon hdotel,st andrews,3280,sa,19790107
