z_cluster,z_minScore,z_maxScore,id,fname,lname,stNo,add1,add2,city,state,dob,ssn
77082,"","",21334100,charlie,green,32,o'connor circuit,tralee cottage,bridgeman downs,4560,tas,19100327
23976,"","",6544100,emmerson,tranthem,19,swinden street,waimaru,tamborine,4817,vic,19150318
65115,"","",18007100,thomas,orian,19,shackleton circuit,willmont park,trangabah heights,3690,nsw,19661219
116262,1.0,1.0,32194101,joshua,bullock,80,doyle terrace,donore,nedlands,4030,act,19330705
29652,"","",8111100,imogen,weetra,10,hamilton row,kingscliff shopping village,mitcham,822,act,19390719
67341,"","",18618100,joshua,van beek,4,lexcen avenue,haven court,duncraig,2705,sa,19310301
107763,"","",29827100,oliver,graue,30,burdekin avenue,macsview,athol park,3724,nsw,19761030
96501,"","",26714100,joshua,khalid,15,fernyhough crescent,rocklea,toorak,4070,nsw,19081013
115011,"","",31836100,tahni,corrie,"",connelly place,lowangreen,woollahra,3957,qld,19840616
78681,"","",21760100,karli,webb,"",carnegie crescent,"",hazelbrook,7018,vic,19271103
72342,"","",20012100,isabella,ebert,4,burdekin avenue,the lagoon,broulee,3011,nsw,19021104
54384,"","",14997100,maggie,"",128,white crescent,upper green farm,moorabbin,2650,vic,19331020
37947,"","",10448100,harrison,reid,"",osburn drive,teralba caravn park,toowoomba,4074,vic,19190618
91605,"","",25324100,emiily,westbrook,28,burrinjuck crescent,windorah,ulamambri,7021,nsw,19740920
111435,"","",30845100,jessica,delacy,112,mirrabucca crescent,white patch,ulladulla,2049,qld,19780913
71316,"","",19731100,ryan,morrison,13,wakefield avenue,northbourne,maryborough,2101,vic,19940609
95061,0.9912155471941761,0.9952227536000267,26293100,madison,nguyen,7,merriman crescent,"",pooraka,2222,qld,19750731
130755,"","",36204100,kimberly,manos,71,duigan street,overnewton,lilydale,2101,vic,""
131871,0.9874971173229532,0.9874971173229532,36506100,isabella,stanley,32,rosenthal street,mallee downs,tylden,4674,tas,19400604
2226,"","",578100,jack,coleman,34,mault place,kubin village,belli park,4560,sa,19880611
2697,"","",715100,jemma,daviess,56,hetherington circuit,gunnedoo,mulgrave east,5159,nsw,19001018
16026,"","",4421100,william,krajewski,3,goodhart crescent,elbon,ettalong,6053,qld,19691016
96792,"","",26790100,matthew,"",36,eucumbene drive,eddington,bonnyrigg,2075,wa,19830507
89640,"","",24787100,harrison,spargo,57,farncomb place,tannamurra,mambray creek,5084,qld,19390216
68436,"","",18923100,nacoya,donaldson,40,henty street,arndilly,aspley,2230,vic,19281011
41823,"","",11535100,barnaby,butt,388,carroll street,sheep station,orange,2046,nsw,19500513
120439,"","",70294100,aaron,hipkiss,124,creswell street,moocooboola,north ryde,5573,wa,19421020
44860,"","",49395100,zebediah,paterson,"",wattle street,hylows,floreat,2213,vic,""
119149,"","",69943100,xavier,bansemer,29,la perouse street,north star resort,cabramatta west,2264,vic,19430907
102283,"","",65274100,trevor,lombardi,29,hain place,flt 17,bray park,2259,nsw,19400409
4408,0.9878322765640323,0.9878322765640323,38125100,emiily,clarke,46,o'hara close,valicare,aspley,2008,nsw,19331001
105376,"","",66161100,lucas,clarke,60,goodchild street,berowra,dunoon,4744,sa,19240331
106453,0.9133686136246066,0.9627753965113722,66454104,elizabeth,white,188,sturt avenue,nio ka,woollaha,5062,tas,19591221
60778,"","",53857100,stephanie,mcgahey,83,watling place,retirement village,currans hill,2388,nsw,19200305
64612,"","",54924100,amy,dietrich,28,howitt street,"",launceston south,2099,nsw,19101202
1159,0.8989004702515924,0.9742506804935984,37209102,thopmas,tyerman,48,chappelk street,granvdiew,cardifan,4852,wa,19790811
68107,"","",55923100,dylan,brain,9,nemarang crescent,old kapoola,innaloo,2145,vic,19681224
28753,0.9811388210108847,0.9811388210108847,44882101,jonah,leong,44,dixon drive,brookvale,mitcham,3824,qld,19010701
110926,"","",67704100,callum,wytkin,65,bateman street,rowethorpe court units,moruya,5152,vic,19670724
114190,"","",68591100,liam,thorpe,5,allambee street,nixon hostel,boronia heights,2570,act,19410719
115408,"","",68919100,luke,rau,49,burkitt street,kurriba,marsfield,4520,nsw,19181115
63016,"","",54479100,chloe,kayser,72,mcclelland avenue,sec 91,tammin,4680,vic,19370830
27253,"","",44457100,emiily,neumann,153,jones place,wheogo,dianella,4503,nsw,19420801
50998,"","",51087100,"",early,20,yarrawonga street,pinehurst hostel,west perth,4505,vic,19400724
15601,"","",41205100,sidonie,rees,6,love street,clarence chambers,clayfield,3039,wa,19031113
105598,"","",66220100,aurora,ciavarella,"",bayly place,wallace heights,hillside,2880,nsw,19700921
11554,"","",40098100,henry,carmody,29,pollock street,kingfisher lodge,bridgeman downs,3016,sa,19170512
56494,"","",52649103,naomi,grewg,25,clementplace,winches ter,toowoomba,3145,nsw,19070619
127630,"","",72349101,blawe,webb,203,gorrie close,"",whyalla,6076,wa,19331005
11746,"","",40153100,maya,vincent,34,dexter street,elysian farm,glen innes,3055,vic,19481109
114781,"","",68753100,hannah,white,12,jansz crescent,park lane caravan park,blackmans bay,3959,nsw,19190805
29410,"","",45045100,erin,lodge,9,dallachy place,tiberoo,caulfield north,2113,qld,19760617
86740,"","",61030100,danielle,speeles,71,whitfeld street,st francis village,metung,6025,vic,19991202
13348,"","",40593100,zane,reid,40,rymill place,hilltop hostel rowethorpe,kiara,4122,vic,19320319
82108,0.9874502747124814,0.9925416008927075,59752100,emiily,veerhuis,1,delegate street,locn 1996,port macquarie,2045,vic,19440330
21976,"","",42971100,cooper,snoad,53,grayson street,barakee,ourimbah,2177,nsw,19480111
83953,"","",60259100,"",vroegop,14,mcauliffe court,millbanks,hastings,6061,vic,19090902
37222,0.9382685319293861,0.9382685319293861,47234101,heatn,georeg,59,greenough circuit,mannix college,mount evelyn,2550,vic,19571221
51904,"","",51345100,kate,vatcky,78,"",peppercorn lodge,risdon park,6076,vic,19550108
3052,"","",37747100,miller,britten,2607,thornley place,goodvale,belmont,4565,nsw,19460907
107989,"","",66879100,liam,artis,1,hedger street,goolman street,deniliquin,2770,sa,19150102
80965,"","",59436100,deakin,white,97,schubert place,workmans cottage,windang,3216,nsw,19800713
7042,0.9690590053761867,0.9948389631329975,38871102,april,tremellen,28,hagelthorn street,peppercorm lodge,winston hills,4742,nsw,19840302
16897,0.9848500049695081,0.9916934042608821,41561102,alana,rei d,12,namatjira drive,yallambee hostel,ulladulla,6312,wa,19191110
50860,0.40037880208032883,0.596932966018902,51048100,oliver,scheepens,80,"",torquay,moura,7015,sa,19290226
4708,"","",38205100,stephen,goldsworthy,3,copland drive,kersley mews,toowoomba,2865,qld,19630903
28471,0.9863377583237857,0.9920098533894636,44796100,xavier,curry,1231,humphris place,red cross units,shelley,2669,vic,19990515
37675,"","",47359100,cooper,wooley,8,macgregor street,rosedale,dapto,2701,nsw,19041109
120820,"","",70395100,"",grubb,57,horsley crescent,statue bay,wantirna,3219,wa,19940421
84568,"","",60423100,georgia,garg,"",allcott place,longridge village,moorak,3038,nsw,19860113
75472,"","",57954100,james,wagnitz,1271,payne place,boundary farm,bumberry,3192,sa,19760924
62083,"","",54230100,alexandra,george,1729,dooring street,peppercorn lodge,hope valley,4701,nsw,19690820
83242,"","",60067100,zac,shandley,88,tompson street,alongamor,bunbury,4670,sa,19440504
94042,"","",63004100,daniel,campbell,253,esperance street,lazy acres,belmont,6174,vic,19230813
126229,"","",71964100,angelica,boyle,26,buggy crescent,mt providence hostel,darbys falls,4670,qld,19580723
63622,"","",54661102,matthew,zaric,24,wongoola close,"",mount evelyn,3943,vic,""
124675,"","",71524100,noah,kelley,28,horrocks street,albion heights,beaumaris,4562,sa,19350401
32635,0.4445427222744625,0.4445427222744625,65182100,kane,garrood,67,"",st john of god hospital,robina,2076,nsw,19420617
63349,0.4965845405360728,0.4965845405360728,54575100,sarah,webb,102,"",glenburn,belmont north,2250,vic,19950417
104647,"","",65945100,alexandra,rider,55,appel crescent,gumnut cottage,swan reach,4421,nsw,19480331
117619,"","",69529100,isabella,thorpe,42,nulsen circuit,anglican church,hoppers crossing,5558,nsw,19181118
127894,"","",72421100,hudson,noble,58,streeton drive,broadford,mooroolbark,4350,vic,19701024
50695,"","",51003100,bryce,chiappetta,31,michie street,tiberoo,crows nest,3431,qld,19830425
71812,"","",56960100,andrew,beatton,2180,wragge place,fairholme,dean park,3880,qld,19161228
1090,"","",37187100,katelyn,nguyen,12,pocket avenue,berkeley village,sherwood,3187,sa,19521010
91924,"","",62451100,brodie,reid,57,outtrim avenue,sutherwood north,labrador,4812,qld,19560614
117271,"","",69435100,hayley,blackwell,5,coane street,como,orange,6009,qld,19960704
87661,"","",61294100,liam,shepherd,10,plante place,bellsbrook,robina,4660,vic,19820929
66871,"","",55563100,benjamin,mamarika,5,namadgi circuit,rsl westhaven,keysborough,4750,sa,19730526
72142,"","",57053100,cassandra,powlay,2,bonney street,st clair park,cowell,2011,vic,19760327
32209,"","",45845100,tegan,green,79,handcock crescent,dudley specialist medical centre,mulgrave east,3182,vic,19670302
73492,"","",57415100,chelsea,whishaw,11,goldfinch circuit,sherwood,redhead,4674,nsw,19440516
108319,"","",66966100,bella,campbell,14,holman street,brentwood vlge,koorawatha,3195,sa,19890219
43894,"","",49115100,callum,willing,1,higinbotham street,"",swan hill,4570,vic,19550523
112741,"","",68202100,amy,laing,53,len waters street,tahloumbi,helena valley,3075,wa,19300802
58990,0.9947774419387541,0.9947774419387541,53369100,paige,reid,63,lane-poole place,blaxlands ck,bonnet hill,2334,qld,19420602
75334,0.983669176683993,0.9907935548207274,57914101,"",dixogn,21,australie close,melrose cinic,brookfield,2233,sa,19741130
12547,"","",40367100,zac,rotumah,37,bromell circuit,deswod,deer park,4701,nsw,19770722
130792,"","",73232100,jack,herbert,59,levien street,shangrila cvan park,palmerston,3930,qld,19940731
131020,"","",73296100,bertie,carnuccio,152,kirkwood crescent,de cameron,hadspen,2560,vic,19281029
38893,"","",47713100,reuben,donaldson,4,"",salmaldo caravan park,downer,4573,tas,19810916
98056,0.9767602136727032,0.9840965371981403,64101101,talhia,clarke,105,"",allandale agd care facility,wangarztta,2427,wa,19041008
343,"","",36970100,alice,white,43,lawlor place,eldamead,sandy bay,4814,vic,19260928
49309,"","",50631100,emiily,nye,135,hellings place,delvawood,ballarat,4670,sa,19681202
86437,"","",60946100,joshua,laing,41,rose scott circuit,north stirling downs,kempsey,2508,nsw,19730515
122263,"","",70815100,"",herbert,8,jerrabomberra avenue,camrai village,shalvey,2095,nsw,19181025
70100,"","",93282100,tori,ho,154,deane street,rocklow,albion park,2200,nsw,19730203
63581,"","",91538100,kate,koopman,3,ern florence crescent,apat 5,north ryde,3201,vic,19211230
74285,"","",94432100,joshua,mccarthy,60,brunswick circuit,unt 2,canley heights,2046,vic,""
92732,"","",99559100,jessica,noble,34,pohlman street,"",lang lang,5341,nsw,19560529
37712,"","",84322100,taylah,oolgaard-snijder,7,maribyrnong avenue,stoney creek,collie,2019,vic,19161115
15632,"","",78073100,pace,paterson,87,starritt place,kooltuo,cranbourne,2388,vic,19931230
56348,"","",89492100,jessica,dixon,5,jansz crescent,belvedere,wingham,4737,qld,19080127
2990,"","",74552100,jessica,rothe,2,katherine avenue,sunnyhills,mosman,3033,vic,19520919
42464,0.5838307854802539,0.5838307854802539,85599100,matilda,brock,226,rowley place,forest haven,seaforth,3073,vic,""
33062,"","",82998100,luke,fimmano,127,yates garden,windara,lalor,6018,qld,19450812
8771,"","",76181100,makenzie,laing,1,scrivener street,warwillah,portarlington,2040,nsw,19770726
73193,"","",94125100,thomas,wooldridge-curtis,2,madigan street,hylows,hughes,6069,vic,19370831
42032,"","",85492100,tiarna,white,74,macleay street,coombie station,holsworthy,2620,qld,19890325
39569,0.9827351292796863,0.9827351292796863,84816100,elly,colegate,80,de graaff street,plaza bldg,mclaren flat,3031,vic,19320721
31391,"","",82523100,jackson,white,1,tarrabool street,scenic lodge,carrara,2011,vic,19150820
31190,"","",82466100,braedon,sunderland,34,loch street,rosetta village,bondi junction,2577,nsw,19251014
4184,"","",74893100,carlin,ryan,52,bollard street,lykabetos,orange,6066,nsw,19981210
21788,"","",79811100,olivia,muthukuda,791,cobar place,tapitallee protea farm,holgate,2086,sa,19830130
54443,"","",88965100,darcy,coulson,3,mackay crescent,rylington park,wantirna,3984,nsw,19890211
17918,"","",78736100,miranda,gulliver,"",narryer close,st francis vlge,pearl beach,3939,vic,19040916
53204,"","",88618100,isabelle,spears,8,dobell circuit,all saints college,alfords point,4515,wa,19481124
91475,"","",99192100,teagan,matthews,12,bundey street,stonefield,brunswick west,2305,nsw,19880814
15143,"","",77935100,joshua,nocella,17,mort street,"",the entrance,3074,vic,19910717
69956,"","",93242100,emiily,connier,42,marconi crescent,part sect 231,drummond north,3165,vic,19750410
84968,"","",97354100,mitchell,oats,1,o'mara place,nuffield village,springfield,3501,vic,19180817
40484,"","",85075100,abbey,andrae,63,lange place,bondura,acacia ridge,2010,qld,19020903
48206,"","",87215100,mila,denholm,42,storey street,linton,hope valley,2560,nsw,19720320
19121,"","",79060100,niamh,dichiera,50,birchall street,jalbarragup homestead,highton,2620,sa,19760913
59810,"","",90480100,amelia,hinks,14,chevalley loop,clftn waters vlge,peterhead,6230,qld,19560116
18032,0.9745721471381151,0.9829641578277095,78767101,katelyn,joloy,56,lendon p lace,lachln view,wellington point,3931,qld,19980124
15518,0.4736377384397416,0.9923334245133218,78041100,isabella,caruana,3,cambridge street,allandale,coffs harbour,3175,nsw,19130429
56123,0.9814391220062476,0.9944542359037107,89428103,amy,zbieski,527,kriewaldt circuit,rowethorpe,cohuna,2041,qld,19240511
33140,0.9592336880037609,0.9929780560970934,83019100,louis,sherriff,51,jondol place,st john of god hospital,mayfield,4725,tas,19990720
50144,"","",87761100,daniel,bail,13,longerenong street,pooley bridge,suffolk park,6069,nsw,19780125
51458,"","",88131100,luke,blake,16,paul place,killara homestead,wolumla,5255,qld,19410127
86528,"","",97808100,katelyn,green,19,newbery crescent,baroa finn & texel stud,mitcham,2469,nsw,19160217
9629,"","",76417100,matthew,dudley,19,ellerston avenue,armidale hospital,woodville north,2770,act,19190102
86213,"","",97716100,maddison,nguyen,137,sullivan crescent,inverpine ret vill,coffs harbour,3150,qld,19140417
13601,"","",77515101,anthony,eves,29,sandove curcuit,casuarina shoppingsqre,sunnybank,6065,nsw,19520120
3872,"","",74799100,hannah,blunden,23,disney court,st vincents hospital,blacktown,2303,nsw,19201210
17039,"","",78487100,anthony,coady,11,kirkwood crescent,bandicoot ridge,birchgrove,2330,nsw,19590817
54545,"","",88996100,joshua,steinert,22,swinden street,bindaree,robina,4124,nsw,19081010
101,0.9290045220241732,0.979188247975015,73754100,jackson,marshman,10,vidal street,shepherds lodge,dondingalong,4506,wa,19321225
38930,0.8593444545188903,0.9888401550612085,84648101,godfrey,joshua,20,"",heritagee state,balaklava,3825,nsw,19850101
72677,"","",93978100,timothy,reid,140,clem hill crescent,baroa finn & texel stud,balwyn north,2232,nsw,19031024
82103,"","",96561100,oscar,tsiokantis,18,heales place,goyder centre,winston hills,4868,nsw,19420731
45059,"","",86337100,jack,weidenbach,20,rollston street,hundred wokurna,kilmore,4123,vic,19530104
90338,"","",98895100,thomas,crellin,29,nimbin street,the gums,woodlands,2011,nsw,19690808
21743,"","",79796100,ryan,quilliam,14,leibnitz place,square park,pakenham,2640,qld,19530718
18812,"","",78976100,jake,webb,15,tenison-woods circuit,strathalynne,toowoomba,4570,sa,19940726
54048,0.9421722720384723,0.9857730159803834,14914101,"",grainger,68,carlile treet,killara homestead,ariah park,2640,nsw,19070422
105567,"","",29208100,caitlin,white,"",longerenong street,rowethorpe,eaton,5063,qld,19111117
40605,"","",11201100,sara,donaldson,22,letters street,tilbuster park estate,bundeena,2300,vic,19770304
76161,"","",21083100,riley,gibb,33,upton street,jarroo,burleigh waters,4670,tas,19601122
119454,"","",33066100,madeline,humphreys,6,hurley street,glenfyne angus stud,hamilton,2010,nsw,19710423
37575,"","",10348100,madison,stanley,9,"",the rookery,dimboola,4551,nsw,19140111
21318,0.8855928757142693,0.9919307947999154,5858104,whiet,taylor-saige,4,beaurepaire crescent,cranbrook,mount eliza,4350,qld,19710615
72036,"","",19929100,emiily,ebert,72,"",burrawang,aspley,3796,vic,19580907
104802,"","",28984100,samantha,hislop,17,broadsmith street,macarthur,toowoomba,4573,qld,19960509
38805,"","",10690100,holly,clarke,186,swinden street,westgate,tarragindi,4074,qld,19790810
94773,0.9593348832812882,0.990319145968618,26218100,sian,grimm,764,mcintosh street,lynden park stud,murray bridge,2443,nsw,19700112
11421,"","",3157100,amelia,walls,32,"",aprt 59,beaconsfield upper,2914,qld,19670422
86832,"","",24002100,ella,berry,50,lett place,karoola,munster,2445,wa,19910413
109044,"","",30185100,mitchell,mcsheffrey,99,galbu place,wahronga,yarraville,5019,nsw,19840814
98454,"","",27251100,"",sevi,25,blandon place,lynbardeen,artarmon,4121,qld,19650715
55071,"","",15193100,danny,eisele,7,aspinall street,newland park,hillman,7301,vic,19020519
65454,0.9926485473923518,0.9926485473923518,18108100,joshua,jolly,32,stubbs crescent,mallaby,chittaway point,3156,qld,19901128
35076,"","",9649100,faith,dudley,277,captain cook crescent,callatoota,urangan,2049,nsw,19260625
92526,"","",25594100,isabelle,bilecki,169,pasmore close,blue hills,tyntynder,4270,nsw,19770408
71988,"","",19915100,joshua,anicic,84,temperley street,"",lower templestowe,3875,nsw,19190708
87645,"","",24227100,aaliyah,herbert,14,badenoch crescent,the mount,hawthorn,3501,nsw,19350113
40845,0.917306170350055,0.9818497963515896,11268103,riley,morrison,11,alexandra street,kolora,walegtt,3151,vic,19870716
117612,"","",32566100,william,combridge,233,o'hagan street,alandale apartments,saddleworth,2100,sa,19670609
8919,"","",2479100,hayden,soso,2,newmarch place,glenray,willetton,3150,wa,19070522
122964,"","",34058100,matthew,staufenbiel,4,weipa place,terranora,hurstville south,6023,qld,19560621
44907,"","",12393100,jake,reid,16,ayers street,tartan park,north ryde,3207,nsw,19240203
58998,"","",16257100,matthew,bagot,15,beasley street,mannibadar,robina,6168,vic,19731216
50421,"","",13924100,makayla,abrahamson,4,longley place,vanorluc rmb 4050,burpengary,6170,nsw,19351211
99693,0.6178017833069391,0.9849376750123744,27601103,summr,krajnc,35,darby street,killarney,east melbourne,4653,vic,19481129
117669,0.8717733817867078,0.9923974099875293,32585100,marcus,eder,25,campaspe circuit,glenevie,chelsea heights,2110,qld,19650415
107883,"","",29865100,zac,reid,6,dryandra street,flemington markets,scarborough,3183,qld,19960902
22893,"","",6255100,jeremiah,ryan,4,gang gang court,kyeema,oyster bay,2048,nsw,19401022
105126,"","",29082101,deaiin,waller,203,molesworth street,"",brighton,6372,sa,19360101
98535,"","",27273100,isabella,stephenson,75,hopkins street,menora,christie downs,3911,qld,19610824
78321,0.9339141260383581,0.9841165013445285,21677103,goldsworthy,mackenzie,33,national circuit,locn 20100,carss jark,2260,nsw,19811130
126174,"","",34919100,michael,ryan,55,embling street,omaru,wantirna,3150,nsw,19730228
100782,"","",27895100,sara-louise,jeffries,17,holder street,karalta park,brighton,2230,vic,19790622
80373,"","",22224100,blake,mason,32,abercorn crescent,john flynn medical centre,hobartville,3070,qld,19950619
101979,0.9604172611233556,0.9939004672542368,28199102,rosa,paterson,2,bottril l street,"",st clair,4511,nsw,19240112
104118,"","",28791100,ella,matthews,46,glasgow place,henry kendall bayside,loch,4817,tas,19680221
116115,"","",32155100,tony,priest,31,edlington street,bedgebury park,burpengary,4567,sa,19530116
90231,"","",24942100,ethan,simmonds,533,rice place,masonic memorial village,strathalbyn,2000,nsw,19270521
127719,"","",35351100,julia,white,20,stuart street,lawley park,hackney,2088,vic,19351029
96984,"","",26835100,oscar,forwood,40,burrinjuck crescent,west road,elizabeth vale,2321,nsw,19870306
27468,"","",7525101,alexanra,paterson,30,luehmann street,"",semaphore park,6169,"",19731231
70740,"","",19571100,holly,burman,1,"",lasswade,modbury,2100,wa,19160608
108984,0.9952227536000267,0.9952227536000267,30170101,april,"",102,holman street,parklands village,montmorency,4352,act,19860801
7014,"","",1921100,jessica,blunden,44,paloona place,lorimere,"",2067,wa,19230702
81996,"","",22652100,anita,white,34,shumack street,palm garden villas,toukley,3550,qld,19571113
4905,"","",1329100,bianca,hare,242,morehead street,tinaroo falls,huonville,4721,nsw,19391025
68343,0.9868331344315489,0.9868331344315489,18897100,blake,ryan,64,towers place,belgravia,doolandella,3055,nsw,19511017
72150,0.9522716521702423,0.9941339650476992,19958100,keira,skvaril,49,naas close,rowethorpe,rosebud,2133,nsw,19870720
21918,0.9901450488448278,0.9901450488448278,6008101,alana,rucci,3,tarongap lace,"",brighton,3031,nsw,19060905
96246,0.9868926380176258,0.9940767659330673,26639100,lachlan,mantel,51,breona place,pacific terraces,ringwood east,2131,qld,19980626
75498,"","",20889100,james,rees,27,marquet retreat,elbon,woree,3913,nsw,19880710
26610,"","",7282100,jackson,george,7,grant crescent,aronui,springwood,2261,nsw,19430423
7128,"","",1954100,jordan,kradolfer,151,marlee place,binna burra mountain lodge,warriewood,4305,wa,19671218
93531,"","",25868100,nathan,lowe,7,willyama place,brookvale,morwell,6020,vic,19061223
98028,0.9816996468156708,0.9936889258102158,27140101,matthew,walkington,23,yabsley aplace,terranora,new farm,2747,vic,19330828
36114,"","",9936100,emiily,clota,7,bendigo street,sherwood,clayton,4854,qld,19320524
43590,0.9729691834982854,0.989123304179696,12042102,ayden,campbell,15,kauper street,warrumbungle,parkeale,2289,vic,19490207
33357,"","",9157100,caleb,lock,29,barlow street,walmount,moranbah,2447,nsw,19301029
34830,0.6798060536665658,0.9849376750123744,9576100,lily,havelberg,13,colborne place,civic centre,pennant hills,3931,nsw,19621019
129468,"","",35848102,roerta,coulson,21,theodore street,villa maria society,beaconsfield upper,2216,qld,19600428
131787,0.9355629928915442,0.9899794386743922,36484102,nedr,ruise,320,sharwood crescent,tralee cottage,ferndale,3139,nsw,19730728
35022,"","",9636100,lachlan,jessen,21,aspinall street,"",stratton,4854,vic,19920426
23598,"","",6447100,beau,rovelli,6,sinclair street,mlc centre,corio,2850,tas,19891118
74631,"","",20649100,samantha,hersey,18,minter place,garden settlement,point vernon,2825,vic,19170618
49446,"","",13648100,elli,dolan,121,laseron place,ballawinna stud,naremburn,2261,nsw,19520610
28956,"","",7917100,eliza,wheatley,19,gruner street,keranna,loganlea,4871,sa,19540421
26268,0.9778827506202162,0.9778827506202162,7190101,sophie,green,67,phillipson crescent,tressing fields,norwood,2065,nsw,19520511
20212,0.412124626216079,0.9947826487624903,34987103,ashleigh,cochrabe,9,"",rangeville,south brisbane,5038,nsw,19980319
92835,0.5617831738826974,0.5617831738826974,25680100,alyssa,rothe,32,crockett place,barweng vineyard,wanniassa,3150,nsw,""
107448,"","",29737100,matthew,reid,92,"",glen alvie rsd,woodcroft,3219,wa,19300220
128290,"","",72540100,holly,mellas,51,diggles street,delaware,o'connor,6020,qld,19151203
79498,"","",59042100,sophie,hope,18,mallee place,danica,camperdown,3222,nsw,19180403
81880,0.9449358629238498,0.9799574721097387,59690102,rachel,zilm,28,milnegcove,lingadr,tweed heads south,4655,vic,19730529
