z_cluster,z_minScore,z_maxScore,id,fname,lname,stNo,add1,add2,city,state,dob,ssn
80868,"","",22356100,alisa,robson,30,sid barnes crescent,karbar station,heybridge,4740,nsw,19470201
40914,"","",11286100,montanna,baensch,17,bugden avenue,winton,woree,5255,wa,19170306
10056,"","",2772100,olivia,wilkins,66,horrocks street,brightwater villas,westmeadows,3910,nsw,19560410
80010,0.9702441309636672,0.9885104632863441,22126102,isabelle,lovelock,17,clare dennis avenue,swanlea,ballarat north,2060,nsw,19390303
88152,"","",24366104,olvier,valdivia,325,outtrim avenue,minora cotge,bundanoon,2570,qld,19020611
71121,0.9870662704955547,0.9870662704955547,19677101,erin,whiteley,113,marcus clarie street,kooyong,ashfirld,2324,wa,19071207
7712,0.4175396362536749,0.4175396362536749,16625100,sophie,rothe,39,embling street,"",camden,2316,vic,19961230
31608,"","",8669100,jade,aiston,4,britten-jones drive,pacific villas,mackay north,5159,sa,19710912
95827,"","",63484100,jack,campbell,83,outtrim avenue,swans feather,carboor,4814,nsw,19230524
117010,"","",69357100,william,chammen,12,herschell circuit,thomond,montmorency,3138,vic,19550820
56455,"","",52640100,james,"",262,strong place,rosegrove,kahibah,2261,vic,19870807
115486,0.9005547022429597,0.9131868268348512,68934102,carla,white,25,weddin icrcuit,bylands street,taree,2894,nsw,19100517
27784,"","",44607100,harriet,campbell,54,ironside street,palmview hamlet,east fremantle,2300,nsw,19411005
47482,"","",50121100,jean-claude,gearen,27,leichhardt street,unt 2,yarraville,5075,nsw,19130417
47161,"","",50039100,chloe,novak,4,oxley street,afflexian,st kilda west,4880,nsw,19921203
70414,"","",56574100,timothy,bishop,13,hayward street,university shores,denmark,2029,vic,19730626
97267,0.9850236998084071,0.985329710932277,63887101,brydee,kerslake,10,mayo street,the sarinacentre,brighton-le-sands,2287,vic,19380912
67465,"","",55733100,jack,mchenry,205,kent street,leisure living vlge,alice springs,3161,sa,19300320
65626,"","",55220100,nicholas,seddon,127,melrose drive,glenview,swan hill,3844,vic,19250411
19936,"","",42387100,liam,mitric,44,derrington crescent,myona,birkdale,2032,nsw,19650219
48394,0.9865124043229141,0.9935292479652945,50388104,abigil,afford,19,unaipon avenue,"",broadmeacdows,4878,sa,19060716
81223,"","",59509100,tarshya,marshal,4,calder crescent,kareela,raymond terrace,2073,sa,19270421
417,0.5000916120361696,0.5000916120361696,40566100,tahlia,mason,132,henry street,matilda park,ruse,5162,wa,19850310
6739,"","",38788100,isabelle,green,31,mandurah place,seabrook chambers,blacktown,2230,vic,19250820
75397,0.9891356835906099,0.9891356835906099,57932103,rebecca,hindmarch,15,bridge place,longstay caravn park,walhett,3150,sa,19780905
50518,"","",50956100,liam,juric,514,currie crescent,little nest,coolum beach,3172,qld,19211108
66019,"","",55332100,joshua,campbell,309,kulgera street,plain view,bassendean,3148,nsw,19810721
91027,"","",62200100,emiily,mccarthy,93,hodgson crescent,dockside marina b,deniliquin,2642,vic,19761017
95242,"","",63323100,taliah,wytkin,140,burramurra avenue,kings apmts,halifax,3074,nsw,19160121
85498,"","",60670100,"",wardle,23,simmons place,the falls,mcdowall,2229,nsw,19700326
23824,"","",43486100,alexander,reid,5,mckeahnie street,st john of god hospital,port pirie,2360,vic,19730614
126673,"","",72082100,dylan,bastiaans,3,pickering street,transvaal,rosehill,5071,vic,19400624
72301,"","",57099100,benjamin,mitton,19,wyatt street,rsl,revesby,2077,nsw,19220409
34588,0.9260859734043494,1.0,46504104,aidhan,hewson,22,forbes street,st pauls college,gorokan,3638,wa,19230602
28558,"","",44821100,rebecca,afford,110,corin place,glebe garden,elwood,4670,qld,19750131
42385,"","",48690100,kane,doblinger,33,fred williams crescent,rosetta village,tennyson,2849,sa,19671220
31299,0.43130668787897963,0.43130668787897963,54613100,"",toms,5,"",the groves street,bolwarra,2070,vic,19110316
122203,"","",70795100,keeley,mcgregor,25,rowntree crescent,glenview,lindfield,3688,vic,19420824
6688,"","",38773100,oliver,ahmed,16,brophy street,dari,devonport,4557,sa,19200212
55657,"","",52423100,jack,douvos,13,messenger street,moorabin farm,eatons hill,3134,vic,19321217
82417,0.9023549738570068,0.9924994307442088,59828102,shaun,pascoe,15,power street,somerset terraces,camperdown,3039,nt,19750607
77413,"","",58472100,solomon,rothe,20,archer street,willandra,o'connor,4350,qld,19210823
82585,"","",59870100,jessica,staporski,6,tamborine close,legacy units,kogarah,2477,vic,19990212
24315,0.42943822681992266,0.9441863364105325,59620101,nathan,campbell,67,"",hamilton,edgewtaer,2794,nsw,""
23656,"","",43442100,olivia,rushby,23,harcus close,lambton denture clinic,coolbellup,3156,sa,19870915
111754,0.5993115056937441,0.7184707433730615,67939103,thomas,stagollo,310,mcmillan rcescent,netanyav illas,delungra,3859,"",19261024
26188,"","",44151100,thomas,berry,52,endeavour street,orena,mount crosby,4422,vic,19510807
17728,"","",41789100,emiily,perre,20,badimara street,nelgrove park,campbelltown,4211,act,19381123
119347,"","",69995100,cassandra,seto,3,becke place,anzac house (cnr archer s street,glenhaven,2526,nsw,19491229
57541,"","",52954100,jackson,green,33,candlebark close,"",west croydon,6330,wa,19991014
100243,0.974643492299326,0.9817805488194192,64704102,darcy,cheel,22,nationalx circuit,ponderosa,north ryde,3559,vic,19620610
56068,"","",52537100,matisse,webb,66,kavel street,bella dona,wellington point,3150,"",19540726
24262,"","",43611100,kelsy,lomman,9,university avenue,hamilton,eight mile plains,4221,wa,19590828
56986,"","",52795100,kira,wojciak,8,kindler place,springetts arcade,holsworthy,4701,nsw,19440624
74656,"","",57734100,joshua,lutz,7,keenan street,sherwood,young,5214,nsw,19250122
24214,0.9925758246165614,0.9945537781877462,43598100,matthew,neylon,62,delamere street,southwold,hope valley,7320,vic,19600530
8662,"","",39313100,jessica,webb,19,mullan street,phantom ranch,cairns,3451,wa,19170703
115996,"","",69066100,ellie,richmond,2,wolstenholme street,jeran,nedlands,3281,qld,19840125
27820,"","",44618100,jordan,hill-smith,7,stapylton street,sunnydale cottage,highton,6081,qld,19301216
96487,"","",63679100,lucy,farrimond,2,bundey street,the yukana retirement village,avalon,3030,wa,19980225
115054,0.8208928242765818,0.8208928242765818,68831101,warrick,clarke,6,glen appin,cockcroft avenue,tuart hill,4487,wa,19981029
125524,"","",71770100,bridget,vincent,24,macquarie street,oakbank,elwood,2324,sa,19530724
95548,0.9887909753979912,0.9887909753979912,63408102,roxburgh,natalia,5,armstrong crescent,corco ran,lobethal,2046,qld,19900902
32563,0.9764900918244316,0.9764900918244316,45952100,caitlin,librandi,50,thake place,parakula tumut,orange,2067,qld,19260307
1267,"","",37235100,finn,monaco,32,blackett crescent,arcadia,minyip,2101,vic,19670815
93457,"","",62850100,caleb,reetz,195,holroyd street,lassaan,hexham,2564,qld,19190316
7123,"","",38895100,joshua,novak,3,brough place,immanuel garden,ballarat,6028,wa,19020908
17098,"","",41617100,madeline,ryan,42,priddle street,yarrabin,malvern east,7006,sa,19750510
131485,"","",73428100,alexander,wheatley,3,gairdner circuit,veone,smithfield,3825,nsw,19931109
130018,"","",73015100,livia,fernando,43,mcmillan crescent,hemco park,cloverdale,2261,vic,19050311
7021,"","",38866100,emiily,maynard,31,hector place,"",ermington,2380,nsw,19190305
128719,0.9784064842513637,0.9856379051864412,72661101,kadin,capurso,179,mcclellandtavenue,silver shore caravan park,revesby,5073,vic,19009719
101545,"","",65057100,alexandra,afford,9,kambalda crescent,el-woodaro,learmonth,2097,vic,19100617
60304,"","",53730100,lachlan,apted,67,weekes close,"",caulfield,2370,nsw,19401006
77611,"","",58532100,april,noble,33,la perouse street,st francis vlge,long jetty,4300,nsw,19070222
122251,"","",70811100,niamh,george,86,cossington smith crescent,locn 2916,hackham west,6446,nsw,19290219
9127,"","",39443100,nell,"",70,glasgow place,chellow dene,st albans,2092,nsw,19310103
37600,"","",47343100,samantha,jolly,5,mansfield place,st andrew's college,castlemaine,4812,nsw,19110722
50005,"","",50813100,lauren,hilton,28,shackleton circuit,murrumbar,niagara park,3518,nsw,19011115
62503,"","",54341101,christopher,shepherd,15,leichhardt street,"",girgarre,5047,wa,19480304
108280,"","",66953100,emma,alderson,48,tauss place,the rookery,sunnybank,4490,tas,19961025
114214,"","",68599100,brianna,clarke,472,leahy close,eden park,regents park,3172,nsw,19200614
53314,0.7694850162390383,0.7717201002105049,51754101,courtney,bellcgambers,58,northwood park,kingsford smith drive,cherrybrook,2765,qld,19000224
118123,"","",69674100,molly,mcfadden,7,blamey crescent,hulstone,marsfield,3818,qld,19151001
847,0.9706705305125964,0.9706705305125964,37111101,joshua,campain,88,moynihan street,cobbedah,woori yallock,4702,sa,19291524
33215,"","",83041100,claudia,godfrey,4,colvin street,raffa estate,leeton,4305,nsw,19760507
212,"","",73783100,maddison,costigan,2,henty street,weddinview,roxburgh park,4124,nt,19000706
82928,0.9693382349776046,0.9693382349776046,96783101,chloe,heybs,28,severne crescent,kams,carbunu river,3175,vic,19381111
24950,"","",80685100,nicholas,melissourgos,410,gaunson crescent,sec 247,mount gravatt,4478,sa,19510619
16241,0.9909708024037769,0.9945613926706642,78241100,nellie,neville,9,mcgrowdie place,carrama ridge,tingalpa,2008,vic,19370916
54152,"","",88881102,marko,campbekl,52,molesworth street,locn 7560,"",2112,wa,19470516
24242,"","",80483100,"",morrison,36,tatchell street,flowery dell,yarra,3796,vic,19601227
2651,"","",74450100,maya,hemmings,9,gilmore crescent,rutland park,glengowrie,2800,vic,19280110
34964,"","",83539100,eloise,penno,254,conlon crescent,burnie north west private hospital,herberton,810,vic,19381209
67673,0.9918380706214819,0.9952227536000267,92629102,shanaze,haji,49,rundle place,biltbilli,windsor,5240,nsw,""
18397,0.5166777851399402,0.5166777851399402,86963100,grayson,ryan,47,"","",toormina,3058,nsw,19690930
66455,"","",92304100,kayla,armfield,56,clyne place,toowoomba,reservoir east,4670,sa,19780518
55643,"","",89301100,emiily,white,52,creswell street,bluehaven retrmnt,oakleigh,3216,nsw,19030120
30914,0.9788771699239348,0.9849376750123744,82393103,natadha,nicklason,7,newmarch place,surfrider carvn park,naracoorte,3559,qld,19110604
91847,"","",99296100,zoe,thurlow,23,albermarle place,riverview terraces,malvern east,4356,nsw,19311128
66209,"","",92238100,ethan,willing,214,shumack street,moranbah,wyndham,4305,wa,19590205
41024,"","",85228104,jasmine,campvell,132,downwardplace,"",sackville,2166,vic,19380506
60131,"","",90584100,thomas,lowe,30,booroomba road,wellshot,cairns,3033,nsw,19980208
21404,"","",79706100,elizabeth,widdowson,44,sollya place,southlands shpcntr,college park,4850,tas,19820527
19883,"","",79258100,jake,orchard,4,lofty close,foxlea,melton south,4032,vic,19420803
24497,"","",80545100,kaitlyn,kellar,33,moses place,narolia,wentworth,830,qld,19560211
44810,"","",86263100,jackson,webb,27,rudall street,the summer place,south perth,2370,nsw,19510207
77129,"","",95221100,hannah,cayoun,12,albermarle place,cromdale,marcus beach,5082,vic,19670525
56921,"","",89656100,joshua,mccarthy,25,bellinger circuit,juandah garden,casino,5211,qld,19880323
19901,"","",79264100,kyle,scudds,2,pennefather street,pineview farm,berwick,6100,qld,19180225
46622,"","",86763100,jayden,rulfs,42,staaten crescent,fireville,figtree,3135,qld,19580603
52220,"","",88345100,breeanne,narracott,39,wattle street,yacklin,roxburgh park,5608,vic,19340712
56243,"","",89461100,jock,white,4,jaeger circuit,ashmill park,broadmeadows,3198,sa,19601028
25073,"","",80718100,tyler,ryan,791,groveland crescent,ferndale,tweed heads,2900,qld,19030119
48422,0.947548326420759,0.9933121094850892,87275100,jonah,berry,22,hodgson crescent,cottonwood,harden,835,"",19720923
47102,"","",86906100,benjamin,green,26,dixon drive,spring creek,robina,5606,wa,19370414
37157,0.5418695806643561,0.5418695806643561,84160100,matthew,jaquillard,54,hilton close,kangaroo grnd,hamilton,2085,nsw,19501223
81488,"","",96389100,macey,white,8,hinchcliffe place,the gums,east maitland,4610,vic,19420810
5135,0.8843188128891586,0.9524779816952621,75162101,debrenni,kayla,3,mugga way,warrav ipew,canterbury,3156,wa,19009122
27950,0.9897281369176673,0.9897281369176673,81541100,amelia,webb,40,dorrit black crescent,hilltop rmb 487a,revesby,2160,nsw,19720627
57308,0.9750822434996349,0.9750822434996349,89767100,emiily,bishop,1,somerville street,edelbrook,albany creek,2232,nsw,19330102
27449,"","",81394100,grace,tiller,102,coombe street,nedabiah,maryborough,5157,nsw,19050518
37889,"","",84374100,mia,beattie,143,fossey street,"",beverly hills,4870,vic,19680919
15079,0.4209863741117209,0.4209863741117209,82272100,jaiden,glass,7,la perouse street,wellwood,"",2112,nsw,19041118
11987,"","",77072100,kydan,siggins,150,ebden street,glengara village,helidon,6066,qld,19340206
90461,"","",98925100,lucy,blinman,1,boake place,rowethorpe,lalor,4370,nsw,19680508
57368,"","",89785100,jacob,matthews,26,higinbotham street,wiangaree,mount eliza,3220,vic,19430911
13670,"","",77534102,jayden,redi,21,johnston e circuit,railwa ystn,shorncliffe,2370,tas,19770117
53762,"","",88774100,laetitia,green,"",counihan court,glamiston,hawthorn,7018,nsw,19020719
93599,"","",99798100,jasmine,shepherd,39,carnegie crescent,burrendong est,beecroft,2259,nsw,19440912
46310,0.6434748400656651,0.6434748400656651,86678100,madison,cochrane,"",bandjalong crescent,claymore springs,st albans,4812,vic,19830503
39449,"","",84786100,courtney,dixon,52,salsola street,jalkaro,kingsford,3193,nsw,19721230
51683,0.9714958129866775,0.9949109049844601,88195103,molly,tinjson,9,allott place,locn 3439,seaview downs,4815,"",19101218
43505,"","",85897100,emiily,white,24,yarra street,wytaliba,bellmere,2330,vic,19840104
33743,"","",83192103,bradshaw,brooke,12,lazy acres,shearerplace,eaglemont,2765,vic,19440429
89210,"","",98571103,rebecac,campbell,5,goodwi nstreet,"",st ives,2190,vic,19980207
71669,"","",93688100,jemma,lowe,4,blackman crescent,redcliffe showgrounds,ringwood,2076,nsw,19651001
60368,"","",90646100,lucas,goldsworthy,244,captain cook crescent,medical centre,marnoo,5252,nsw,19820411
19028,0.965597350864613,0.9904184337669183,79035101,joel,merenda,45,hannan crescent,braebrun,osborne,2173,qld,19150321
75518,"","",94760100,lucy,freiman,59,perry drive,hse 4,dianella,2750,nsw,19740216
7388,0.495563311527522,0.495563311527522,75789101,kayla,whiet,5,longridge,dungowan street,mayfieild,2650,vic,19661213
93041,"","",99640100,maddison,wreford,70,yanda street,mollesmain,vermont,2423,nsw,19220317
18398,"","",78866100,malakai,braithwaite,7,kootingal street,burraroo,west perth plb,5280,nsw,19620204
63974,0.984287950449947,0.9922323843946096,91635100,jake,estepa,1,shackleton circuit,toolebewong farm,emerald,3709,nsw,19361129
116382,"","",32226100,nathan,bishop,21,goldfinch circuit,fairfield housing bg,brunswick west,3148,tas,19761104
104988,"","",29044100,joshua,ryan,47,bainton crescent,wytaliba,st andrews,4880,wa,19050123
101478,0.4016078258879861,0.4016078258879861,28074103,gabriella,mason,4,john flynn medical centre,maryborough street,san rwmo,5174,nsq,19870712
106053,0.9909191943925665,0.9909191943925665,29352101,lara,piening,2,phoen ix place,innes cst,winchelsea,5255,vic,19241110
85197,"","",23542100,alissa,white,822,shackleton circuit,macquarie inn,niagara park,2065,nsw,19911108
34767,"","",9557100,luke,coveny-sanders,798,summerville crescent,the mall,barooga,2594,nsw,19590204
59826,"","",16494100,joshua,wynne,33,gledden street,mooroobie road,cabramatta,5290,vic,19450513
97872,"","",27091100,shae,rankine,23,glengalla,st francis vlge,monbulk,3034,nsw,19801210
10896,"","",3007100,liam,cassilles,58,calder crescent,ironbark ridge,castlemaine,3875,nsw,19110322
75600,"","",20920100,adam,lenzi,199,barney street,warialda,eastwood,3199,qld,19720620
29064,"","",7943100,nikki,delvendiep,38,cossington smith crescent,camara,newell,3125,nsw,19171019
108996,"","",30172100,kylee,varcoe,14,andrews street,tahmoor,morwell,3138,sa,19901217
35217,"","",9690100,bethany,mccarthy,4,fihelly street,brentwood village,"",2099,nsw,19580911
130908,"","",36239104,polly,masolatti,59,fellowsstreet,"",lakes entrance,2778,nsw,19711204
16731,"","",4614100,emma,dixon,18,kirkwood crescent,diamond water cvn,hernani,3150,nsw,19400610
102498,"","",28339100,jessica,verco,7,paul coe crescent,emerald garden,kingston beach,3198,qld,19760123
82956,"","",22924100,jake,nguyen,7,boolee street,haven caravn park,st kilda east,2093,wa,""
121851,"","",33735100,daniel,donaldson,66,gurrang avenue,phillip lodge,roebuck,2230,vic,19700604
83109,"","",22971100,lydia,lodge,30,blaxland crescent,terrawah,kelmscott,4123,nsw,19820730
43653,0.48034253407549143,0.48034253407549143,12060100,archie,clarke,16,millpost close,"",port douglas,3945,qld,19820725
100617,"","",27848104,"",lonman,12,covingtoncrescent,the manor garden,burpenary,3012,nsw,19020124
36144,"","",9946100,danjel,kalogeras,35,bettington circuit,elmwood,taree,4814,nsw,19440501
112323,"","",31094100,carla,morrison,6,james smith circuit,cinema centre bldg,gundagai,2560,nsw,19410213
65304,"","",18063100,"",paterson,53,mirning crescent,banksia springs,bacchus marsh,3381,nsw,19371101
93891,"","",25979100,belinda,palli,24,sinclair street,"",parkdale,2190,vic,19760706
54843,"","",15126100,riley,miles,7,gurner street,port 272,moruya,6023,nsw,19950607
126585,0.9904437120503996,0.9938647243311047,35025101,jesse,kowald,1,sherbrooke street,navil lus,barcaldine,2251,vic,19540320
54009,"","",14903100,lara,cacciotti,2,molineaux place,berkeley village,gailes,3691,vic,19490517
99087,"","",27426100,eliza,morrison,495,haskett place,westfalls,rosebud,5131,qld,19040415
12591,"","",3483100,emiily,kelley,49,george street,corinda park,mount colah,3225,sa,19350414
117513,"","",32533100,joshua,white,15,ranken place,sec 437,ringwood east,5093,vic,19991126
12234,"","",3384100,alana,white,15,wilkinson street,corandirk,oyster bay,2060,nsw,19720805
53781,0.9809403306101296,0.9896835227113496,14850101,jake,gillard,32,maxworthy street,"",trott park,2747,vic,19960329
40680,0.9907090469938796,0.9907739343837357,11223100,emma,doblinger,22,rylah crescent,pacific haven,melville,5291,nsw,19720326
25734,0.931213880959214,0.9885863279602694,7046100,timothy,pinzon,25,powers place,"",glengowrie,2380,nsw,19640428
59466,"","",16394100,montana,armiento,28,goodchild street,montessa heights,cherrybrook,5204,qld,19651120
108984,0.9952227536000267,0.9952227536000267,30170100,april,tsonis,102,holman street,parklands village,montmorency,4352,act,19860801
120012,"","",33224100,sarah,smeaton,62,ainslie avenue,barwon station,cremorne,2615,vic,19601124
31728,"","",8697100,lucy,waller,10,trainer court,aptmnt 2,golden grove,3058,vic,19520104
66069,0.959997904384097,0.9888154376069923,18273104,destynii,velnaar,20,bage place,st vincents medwcal centre,westmeadows,3919,vic,19830708
69210,"","",19135100,wil,cheel,"",allwood street,farm shed,kirwan,4721,vic,19080926
99846,"","",27633100,joel,reece,"",bourne street,peppermint springs bendoc,sunnybank,2099,sa,19420304
59022,0.9802842786629138,0.9802842786629138,16265100,portia,pastars,888,eungella street,mirinjani vlge mirinjani hostel,newcastle,3215,vic,19570123
74337,0.6912354020761958,0.7355178945075193,20569103,alexaner,teague,"",mar-lea,gunning place,eden,5051,nsw,19170612
115551,0.9901918127541313,0.9948714595227832,31996100,william,blunden,13,sturt avenue,eddington,bayview,4109,vic,19360823
16575,"","",4569100,samuel,dolby,5,jeffcott place,bara park,terrigal,3177,nsw,19921028
47304,"","",13038100,emiily,geue,33,meeson street,wytaliba,applecross,850,nsw,19210324
85761,"","",23698100,james,mangini,56,firbank close,bindawalla grdns,dalby,2131,nsw,19450115
4317,"","",1168100,caitlin,rana,18,bruxner close,walyaming farms,orange,2089,nsw,19410324
16245,"","",4479100,jackson,bevin,16,temperley street,north star resort,melton south,3184,qld,19160331
54036,"","",14912100,charlotte,bajic,118,savige street,bakers beach,maryborough,6023,tas,19570608
15618,"","",4301100,mikaela,stroeh,6,sollya place,rosemeade,tolland,4570,vic,19670915
69939,"","",19349100,finley,deionno,39,maclean street,dalmoora,hillside,2602,vic,19780709
45660,"","",12592100,nicholas,plumb,80,wybalena grove,the swamp,whittington,5502,wa,19361116
105261,"","",29121100,lucy,polak,36,katherine avenue,dirty hollow,ulverstone,2141,vic,19830325
113634,"","",31456100,jacob,abrahamson,19,gabriel place,birrabilla,concord,3033,nsw,19531012
78657,"","",21756100,april,dolan,49,goulburn street,westella,robina,4121,vic,19380612
73824,"","",20426100,cameron,zatorski,158,rice place,elmwood,launching place,6017,qld,19920817
2061,0.992908095203642,0.992908095203642,534100,arren,lowe,98,mccawley street,spring hill road,willetton,820,nsw,19320127
87240,"","",24112100,"",hanks,15,evergood close,settlers hills,bawley point,2229,qld,19780211
