z_cluster,z_minScore,z_maxScore,id,fname,lname,stNo,add1,add2,city,state,dob,ssn
101448,"","",28064100,finlay,white,91,earle place,farmhouse,boondall,2250,nsw,19950611
33264,"","",9133100,barnaby,stephenson,30,moorhouse street,rowethorpe,flemington,4151,qld,19950117
62725,0.8176213089246662,0.8176213089246662,22372100,alia,de bono,5,"","",albany creek,4556,"",19780922
88281,"","",24397100,willow,garcia,52,catani place,bardarra,laverton,4814,sa,19900114
48111,"","",13273100,alexandra,pados,9,chandler street,matilda blue,raby,6172,nsw,19000630
64134,"","",17725100,emma,steed,51,delamere street,yarrandoo,ballarat,2257,sa,19070103
9090,"","",2523100,micaela,cochrane,8,heagney crescent,easedale lodge,broadbeach waters,2229,qld,19540123
111693,"","",30920100,bailey,lahey,22,favell place,surfrider carvn park,petrie,3931,qld,19180718
16917,"","",4662100,samuel,britten,"",rossarden street,figtree,ingham,4730,"",19160125
46467,"","",12814100,mia,gourd,30,currie crescent,bridgefoot down,new town,3370,tas,19441022
84570,"","",23374100,daniel,webb,88,"",wollartukkee,alfred cove,3714,qld,19170415
31070,0.583884961994262,0.7917611987897749,35684100,wil,green,3,ayers street,the mount,brighton,2250,nsw,""
91212,"","",25200100,isabelle,pascoe,9,greenough circuit,lot nq,mayfield,2227,tas,19161223
49728,"","",13727100,amy,blake,17,"",st johnof god hospital,narrogin,3216,nsw,19550520
69966,0.8451007987517127,0.9497683792957055,19358102,joshua,"",16,epacrisp lace,"",surry hills,4518,sa,19610427
6121,0.4026340050995072,0.4026340050995072,5006100,finnbar,white,7,"",dinta,dapto,2752,qld,19060218
126441,"","",34992100,nicholas,heidrich,37,thomas hales place,"",scarborough,4868,nsw,19160630
60987,0.9537202522766717,0.9609620419272269,16820100,nikita,neol,126,william wilkins crescent,derry lodge,ingleburn,2260,nsw,19181106
6117,"","",1673101,jamie,trevarrsow,3,davenport street,sec 791,kaniva,4121,vic,19381009
15861,0.47386957029433363,0.47386957029433363,4372100,caitlin,moody,4,"",alpine vineyards,waverley,5045,nsw,19650205
69555,"","",19236100,zachary,stronach,118,badenoch crescent,tranquility gdns,elwood,3136,nsw,19080811
86847,"","",24007100,hannah,nikolai,98,william wilkins crescent,the lagoon,toowoomba,4816,nsw,19721001
129702,"","",35906100,naomi,vincent,37,huelin circuit,tonga,cressy,4812,sa,19710201
126261,"","",34946100,charlotte,feil,47,marrakai street,"",wolumla,6111,"",19821016
130002,"","",35984100,jack,trenerry,16,la trobe close,golf road,armidale,4123,tas,19480120
42401,0.6420304936057649,0.9884644995101184,36042100,madeline,webb,9,simon place,jestarlei,mount macedon,2228,sa,19150530
55239,"","",15243100,daniel,green,77,bulloo place,bryngola,alyangula,2388,vic,19141218
50943,"","",14070100,xani,dudley,448,marcus clarke street,murrong,port lincoln,6258,vic,19270520
24906,"","",6815100,grace,laundy,8,bindel street,colleton,old erowal bay,3340,sa,19600722
94209,"","",26068100,tom,karantonis,2,temperley street,"",robina,7051,act,19700404
84303,"","",23295100,ky,godfrey,20,studley street,rosa blanca,wallsend,3400,qld,19180223
94812,"","",26227100,jasmin,walkley,13,fink crescent,bonniview,blayney,3011,vic,19700222
87261,"","",24117100,caitlin,maynard,26,goldner circuit,argyle,woodburn,5290,nsw,19540607
675,0.992935253632999,0.9936734116064485,175102,"",berresdord,27,crisp circuit,vill a 3,frankston,3289,vic,19000212
9375,0.9001870310531859,0.9670667616527043,2600101,pearson,royans,13,sharland place,coryndirk,umina ebach,6121,nsw,19451108
43797,"","",12095100,mitchell,de bono,138,jasper close,rosetta village,east fremantle,2335,nsw,19020618
65925,0.9812993072501186,0.9938647243311047,18233100,timothy,moody,8,goddard crescent,pevensey,mosman,2307,qld,19570913
18393,"","",5058100,alex,reid,6,mackenzie street,camelot est,rouse hill,2164,nsw,19191129
121731,"","",33704100,lani,van dok,7,allambee street,st francis vlge,chester hill,5211,vic,19311223
58992,"","",16255100,harrison,sbordone,22,dominion circuit,katherine low leve,brunswick heads,2036,nsw,19351007
124275,"","",34405100,lucy,neelagama,5,menzies court,brentwood vlge,yarraville,5037,nsw,19250511
81735,"","",22591100,braedon,white,12,lidgett place,tallow-wood,fig tree pocket,4124,qld,19861209
51642,"","",14258103,dante,bidwell,95,"","",preston,4011,vic,19700715
42036,"","",11594100,"",birkin,52,grayson street,on river,frankston,3137,wa,19290913
114249,"","",31626100,kiandra,zyczko,37,chevalier street,tudor court,roselands,5605,vic,19320721
73231,"","",57341100,kristin,budzynski,"",louis loder street,site lakes caravan park,wickepin,5047,vic,19111229
10729,0.4634600603899295,0.7241448880644181,39873101,alexandra,dolna,7,newville cot tage park,symersstreet,albany creek,2315,nsw,19300605
30541,"","",45372100,sean,misopopas,50,templeton street,lochenfels,wendouree,2222,nsw,19820207
101650,"","",65088100,alice,womack,59,miller street,st francis vlge,gosford east,2582,wa,19580228
131251,"","",73357100,hamish,shepherd,11,giffen close,warra,kandos,2550,vic,19890701
41890,"","",48558100,nicholas,silvestrino,38,banksia street,redhill,bossley park,2337,nsw,19791016
47683,"","",50177100,silas,carrera,43,shenton crescent,wilsonton medical centre,plumpton,6210,vic,19420205
60159,0.4248980434233017,1.0,70024100,mitchell,cure,2,swinden street,aird,rylstone,2160,vic,19180107
70033,"","",56464100,harry,noble,36,wallaroo road,telopea park,toowong,4074,sa,19620618
28624,0.990732137254333,0.992908095203642,44843103,emiily,le messurier,299,carr crescent,narraburr alodge,cronulla,4812,vic,19320808
58243,"","",53154100,jayden,bladel,72,king street,blue mountain lagoon,camira,4220,sa,19410603
62425,"","",54322100,samuel,hinchey,16,rayment place,biggin hill,lower templestowe,5068,nsw,19990617
123442,"","",71161100,joshua,dolan,99,ammon place,eureka,whittington,4305,sa,19640531
117244,"","",69426100,katie,philps,23,narran street,park ave vet hosptl,morwell,5231,vic,19461227
103195,"","",65534100,kane,gulin,28,fink crescent,lindsay island,harrogate,6018,wa,19900309
51439,"","",51211100,nikita,trevan,25,schlich street,"",cronulla,4209,nsw,19600528
60159,0.4248980434233017,1.0,70024103,mitchell,cure,2,swinden street,aird,rylstone,2160,vic,19180107
48583,"","",50432100,chelsea,kelley,4,ferry place,greta main,balcatta,3825,sa,19080701
26413,"","",44213100,jesse,green,62,ijong street,"",glengowrie,5118,nsw,19030629
116533,"","",69221100,kimberley,nguyen,78,wilson street,uppingham,cronulla,5290,qld,19310925
47929,"","",50252100,nathan,birkin,58,guilfoyle street,yarra valley clinic,craigmore,2880,nsw,19430409
97177,"","",63867100,isabella,matthews,1,maplestone place,mandala gdns,corio,2262,nsw,19290122
116257,"","",69144100,aidan,gamlin,5,dugan street,yarrandale moonee,caulfield north,5290,nsw,19190502
105118,"","",66083101,bridget,ryan,2,toomey p lace,"",ascot vale,4511,vic,19320830
55834,"","",52468100,madison,ringland,32,brownsmith crescent,locn 2655,galston,2229,wa,19860205
83581,"","",60163100,peyton,green,25,snodgrass crescent,byeni rummerys hill,wendouree,3153,nsw,19280904
62098,"","",54235100,olivia,symmons,7,prichard circuit,"",lennox head,2262,vic,19090306
31102,"","",45523100,zac,"",147,warrai place,"",turners flat,2795,vic,19991223
96022,"","",63544100,alexandra,stubbs,43,chauvel street,the village condo 23,campbelltown,4223,nsw,19520628
92635,"","",62640100,nikki,webb,127,mackellar crescent,lindhill,greensborough,2570,qld,19650607
24160,"","",43580100,taylah,stagoll,106,cawthorn crescent,brentwood vlge,kingaroy,3195,nsw,19070217
46705,"","",49900100,emiily,gaskin,16,pinkerton circuit,aumuller house,hillston,6053,vic,19520626
120772,0.8108992690486045,0.8108992690486045,70382100,jared,bevin,27,rivett street,specialist centre,campbelltown,5254,vic,19491208
79564,"","",59060100,imogen,lahey,35,heard street,john flynn medical centre,duncraig,4671,qld,19200611
71779,"","",56949100,zarlia,mazzone,"",wakool circuit,chobe,highett,2565,nsw,19070923
29014,"","",44942102,harrison,bennier,30,whittell crescent,"",south grafton,4500,wa,19460904
44260,"","",49224100,mason,mason,145,burkitt street,larra pines,leichhardt,4873,qld,19570226
1989,0.4118131063016943,0.9744724488524984,39984103,victoria,ryan,27,kirkton street,uc-da i-koi,ramsgate,3178,sa,19777009
107434,"","",66723100,arren,webb,3,boote street,meadowvale village,hastings,2641,qld,19780721
105256,0.9592802889284094,1.0,66127100,kydan,miezitis,7,perrin circuit,fernlea,pennant hills,6084,vic,19200526
131983,"","",73565100,liam,kinnane,13,campbell street,"",lavington,5166,vic,19730206
14818,"","",40991100,serena,donaldson,23,dowthwaite street,bunkers hill,hawthorn,3215,vic,19340509
17035,0.46140200003201803,0.9922323843946096,66270101,sebasitan,britten,10,"",flr 5 john flynn medical centre,stanmoe,2099,nsw,19600803
113113,0.9736849005096063,0.9868107911778096,68296101,jacob,spagnoletti,131,couvreursyreet,crystal park,waroona,5373,nsw,19600107
6088,"","",38596100,yasmin,finlay,26,"",mt pleasant,dalby,4650,vic,19560827
42577,"","",48749100,paris,mason,6,wakelin circuit,eriswell park,golden valley,2829,wa,19860820
118522,"","",69784100,samuel,hyland,15,cordeaux street,nazareth village,cardigan,3179,tas,19320626
78658,"","",58820100,tabitha,scattini,32,edmunds place,"",stanhope,6151,vic,19200923
100330,"","",64728100,katelyn,shorrock,83,bugden avenue,ballow chambers,woronora,2429,tas,19530915
98095,"","",64112100,tommy,gao,1,nicklin crescent,flr 5 john flynn medical centre,campsie,4223,qld,19710731
83740,"","",60203101,delaney,hoaresykes,43,tytherleighstreet,st johns retirement village,rye,5109,qld,19160831
127072,0.9496533562856222,0.9496533562856222,72191103,cooper,lund,17,angwinplace,knackery rhs,malvern east,5156,sa,19180320
119332,"","",69990100,madison,salt,41,lewin street,dodona,mathoura,820,sa,19850319
106684,"","",66521100,alexander,statham,26,langdon avenue,hillbyrne,dowerin,2767,tas,19500131
50650,"","",50990100,finn,paterson,4,colbeck street,buderim gardens village,picton,4154,qld,19270308
130660,"","",73189100,kane,deakin,6,lewis luxton avenue,fairhavens,highbury,3518,nsw,19380405
32275,"","",45867100,charlie,denholm,109,"",calleen farm,darlington,3167,sa,19581004
57598,"","",52973100,holly,cannell,87,sewell place,meadow view,middleton beach,5233,nsw,19350510
67192,"","",55657100,fynn,ferris,40,wheatley street,gogulger stock,campsie,3178,qld,19171201
105400,0.8291565733595013,0.9921641769237775,66169100,aikaterina,campton,96,macdonald place,hayfield vlge,devonport,3777,vic,19561002
129463,0.9949515356095294,1.0,72856101,megab,riddell,6,holden crescent,red cross units,parkesbourne,2287,"",19740308
6604,"","",38747100,aidan,stanley,"",jardine street,"",frankston,2443,nsw,19840427
66493,0.9917284535452672,0.9941867021576358,55455102,shane,mccarthy,30,ellenborou gh street,belmont bayview park,alfred cove,3797,vic,19600819
36631,"","",47074100,isabella,hoffman,16,alpen street,"",stanley,2170,nsw,19570709
117055,0.9949120547072587,1.0,69372102,alivia,innis,1,allitt place,"",st georges basin,2171,qld,19070513
48715,"","",50465100,seth,grubb,47,bradfield street,keriroca,san remo,2229,vic,19070312
116974,"","",69347100,"",thorpe,1,weavell place,parkway centre,elizabeth field,3232,sa,19630426
24973,"","",43807100,pakita,green,14,traynor court,townview,harris park,3500,wa,19240124
36397,"","",47005100,douglas,hebberman,16,corin dam road,fairway villas,corio,4811,nsw,19310111
105880,"","",66298101,alexandra,fule,27,lowanna street,"",canley heights,3555,nsw,19950903
19552,"","",42284100,william,matthews,33,cannan crescent,valencia park,preston,5091,sa,19730420
83701,0.9831374193774887,0.9859958305978466,60193100,harriet,kowald,37,sherbrooke street,kalang,rosebud,2050,nsw,19240223
82921,"","",59967100,lily,needham,3,shore place,maydale,warnbro,4702,nsw,19610429
58699,0.9732037853791148,0.9949504354156284,53286103,rosa,cunaik,4,tilden place,the willows,warnbro,5064,vic,19210311
51271,"","",51167100,cassidy,clarke,13,greeves street,"",summer hill,4509,vic,19690404
89224,"","",61728100,"",nicklason,11,mather street,marsden hall,childers,5280,qld,19000531
24826,0.9046667541305138,0.93389494597027,43772103,alex,nguyen,103,cousinp lace,dragon rising,boondall,4676,nsw,19091220
74266,0.9826695686939552,0.9826695686939552,57622100,alexis,whatling,10,saxby close,oak park,walgett,3912,nsw,19390920
81598,"","",59608100,lucy,mazzone,3,fihelly street,yarrandale moonee,watsonia,4506,vic,19520402
38515,0.7673241564818114,0.8030243727497676,47598102,ruby,spargo,30,wahronga,heard dtreet,st peters,3971,vic,19240216
53509,0.9916580143239044,0.9916580143239044,51807101,matila,verner,11,freney place,tathrae ast,"",2135,qld,19000813
92188,"","",62518100,aaliyah,white,28,louis loder street,tabbagong,pymble,2043,sa,19090119
97891,0.9570260529878453,0.9734975162814226,64050103,oliver,dixon,9,outtrim avenue,pottsohill,warrandyte,2303,qld,19870605
15079,0.4687107325719627,0.4687107325719627,73196100,jake,lajos,54,homburg street,scottish masonic village,"",2117,nsw,19360812
95560,"","",63409100,chevonne,kaplan,26,burnie street,tochra,kingston,3192,qld,19031226
32801,"","",82931100,isabella,paterson,42,blazey place,st john of god hospital,eaton,3360,vic,19081015
84233,"","",97144100,owen,walkington,23,gidjili place,schofield hill,belrose,2251,vic,19781006
33032,"","",82992100,riley,miles,2,baracchi crescent,brentwood village,toorak,2870,nsw,19400729
56426,"","",89518100,madison,reid,35,john young crescent,mountview,st lucia,5173,sa,19020409
86402,0.8115168374694333,0.8115168374694333,97769100,nathan,glennon,26,namatjira drive,star court arcade,duncraig,3168,qld,19020430
77156,"","",95227100,chloe,matthews,23,reuther street,mount beauty,millfield,2100,qld,19950420
74168,"","",94398100,liam,henshaw,30,darling street,meadowview,mitcham,7019,vic,19060426
15079,0.43114495797511854,0.43114495797511854,80980100,jye,leslie,171,mcburney crescent,the slipway,"",2122,qld,19500602
25037,"","",80709100,joel,miles,61,ellenborough street,calderwood,st albans,3233,nsw,19240930
7988,"","",75957100,emiily,morrison,45,jukes street,ocean beach caravan park,cronulla,3039,vic,19120416
7619,0.830839366593224,0.9487545402708463,75851101,hannah,longo,31,belconnen way,courallie,epsom,2794,qld,19090102
12362,"","",77178100,hannah,white,9,paul coe crescent,peachtree centre,cloverdale,5253,qld,19660726
70313,"","",93340100,annabel,denholm,3,kirkcaldie circuit,glengara village,dundas valley,4555,qld,19860327
20615,"","",79472100,brayden,leaver,23,bogan place,"",toormina,4390,nsw,19120212
10010,"","",76522100,jacqueline,ala saarela,23,bailey place,aprt 504,davistown,3068,qld,19580506
61622,"","",90980100,jamie,rees,6,ashcroft crescent,flemington markets,vermont south,2460,nsw,19260623
17510,"","",78618100,flynn,green,8,tiptree crescent,weeroona,bayonet head,3143,qld,19090304
932,"","",73974100,peter,bristow,58,saggers close,sec 528,surfers paradise,6063,sa,19610715
69989,"","",93253100,lochlan,knowling,111,cutlack street,sect 106,downer,2197,qld,19270125
38906,"","",84640100,vanessa,nguyen,100,macalpine close,corn hill,yorkeys knob,5558,qld,19530517
20342,"","",79391100,irene,bowerman,365,cockburn street,"",lake heights,5244,wa,19060729
60182,"","",90601100,mia,wiseman,33,lilley street,pipers river,ascot vale,3144,vic,19260601
61013,"","",90827100,jaykob,den elzen,7,scott street,ridge-e-didge,mount gravatt,4031,wa,19470606
42344,"","",85567100,emiily,wiseman,1,jindivik place,southern cross,frankston,3135,nsw,19000127
37988,0.9594110076443946,0.9800971551324265,84400101,samantha,"",23,hyndes crscent,"",black springs,4810,qld,19186030
24482,"","",80542100,alexander,edhouse,16,strangways street,crestwood,upper coomera,6751,vic,19860226
61964,"","",91079100,charlotte,parr,21,burkitt street,mt drysdale,christie downs,2615,nsw,19320412
16799,"","",78412100,christian,mccarthy,70,mackinolty street,darjeeling,cooks hill,3150,vic,19841005
56972,0.9942322398448548,0.9942322398448548,89670101,sebastian,webb,63,mertz place,yonda p ines,irymple,2219,qld,19190101
67697,"","",92634100,lewis,wiseman,156,jinka street,kurrajong,toowoomba,3630,vic,19370826
8636,"","",76143100,william,bobroff,71,lincoln close,warrego water park,east maitland,3783,nsw,19610220
81956,"","",96517102,rhett,quats,1,carmichael street,"",wynyard,6415,qld,19431028
26741,"","",81207100,robert,noble,"",hilder street,medical centre,lowood,4350,vic,19031124
13940,0.9411011726315901,0.9411011726315901,81986101,mganus,cecere-palazzo,6,wargila place,boron ia lodge,st albans,3977,nsw,19312616
50,"","",73740100,finn,zellmer,10,tinderry circuit,belgravia estate,south perth,2107,nsw,19140511
15434,"","",78018100,toby,mccarthy,4,bray place,oyster farm,moonah west,2447,vic,19100205
66569,"","",92334100,isabella,lena,56,bandjalong crescent,craigie-lea,atherton,2354,nsw,19810218
31469,"","",82541100,julia,fiorenza,35,noarlunga crescent,terra nostra,bogangar,3192,qld,19910801
59399,0.9813698750407291,0.9906834315749693,90365103,john-paul,bitmead,1,connelly place,quiet wters,reynella,2230,vic,19180809
31850,"","",82647100,eboni,mcveigh,60,howitt street,jalna (cnr barbato c corner,granville,2800,sa,19660713
63080,"","",91389100,grace,zejfert,36,bandjalong crescent,navan park,campbelltown,3170,nsw,19280224
15026,"","",77905100,amelia,players,33,o'halloran circuit,francis chambers,hughes,7184,sa,19410928
21683,0.7980142953228784,0.9925468645353337,79782100,ellen,crook,49,namatjira drive,unt 3,holden hill,2602,nsw,19540107
22067,"","",79885100,reece,drilling,47,rogers street,the falls,pooraka,3936,nsw,19451006
37157,0.6928747554645014,0.9341152441226171,85307100,olivia,feast,106,canberra avenue,rowethorpe,hoppers crossing,2089,nt,19041207
941,"","",73977100,liam,gildea,34,beilby place,aratula street,surfers paradise,4817,vic,19840717
91022,"","",99066100,jayde,"",171,mcbryde crescent,warowie,orange,2093,nsw,19830921
5183,"","",75174100,wade,harrington,10,hyndes crescent,villa 29,sunshine,3181,nsw,19381230
42839,0.9644256956959262,0.9949109049844601,85712100,bethany,aiston,245,ratcliffe crescent,barwon station,greenacres,2880,wa,19010616
7466,"","",75809100,callum,samios,118,fisken crescent,"",altona meadows,4505,nsw,19850812
30005,"","",82134100,eleanor,hyland,18,duffy street,docker river community,nambour,2263,qld,19300628
39257,0.9131197390855194,0.9864381064759938,84732103,chittlebofough,heather,20,pethebridge street,knowsley park,parallwie,2808,nsw,19500223
59603,"","",90424100,courtney,nguyen,17,cosgrove street,divisive,ermington,3250,nt,19440213
54122,0.935932017454148,0.935932017454148,88875102,toby,white,29,kelleway avenue,backwoodlands,st kilda east,2749,nsw,19460825
45371,"","",86422100,tiana,shepherd,11,slessor crescent,myross,ballarat,2333,vic,19270425
45128,"","",86351100,mikayla,gardenier,62,henderson street,lorikeet caravn park,margaret river,4405,qld,19320821
71435,"","",93631100,holly,tuckwell,14,learmonth drive,redhill,bayview,6104,nsw,19780915
20480,"","",79429100,katelyn,trondl,138,davis street,hounbank,whittington,2429,vic,19650904
3857,"","",74794100,joshua,sporn,125,ebden street,hervey park,lawson,5048,qld,19390530
74339,"","",94442100,zara,hilton,142,paddys river road,dromard,south grafton,2102,qld,19090518
81101,"","",96296100,ruby,ho,17,finniss crescent,caloola court,elanora heights,2777,vic,19690413
60107,"","",90577100,riley,bagusauskas,12,bunya close,belgrave,mount melville,6027,nsw,19000225
51773,1.0,1.0,88221101,dyln,grubb,33,fellows street,"",lismore,2230,vic,19000504
58446,"","",16109100,jade,vanzanten,155,thompson place,villa 3,riverwood,5108,qld,19660217
24813,"","",6786100,isabella,grafton,141,collings street,"",park orchards,2168,sa,19320328
116952,"","",32384100,bethany,browne,8,keats place,redhill,blacktown,2905,qld,19850311
44745,"","",12347100,jacob,reece,65,newman morris circuit,"",devonport,2307,nsw,19691216
118464,"","",32817100,mollie,arulanandam,21,waite street,nullabean,robertson,5067,qld,19211024
94773,0.9521670025623453,0.9593348832812882,26218102,sian,grimm,764,currong s treet,lynden p ark stud,murray bridge,2443,nsw,19700112
104280,"","",28833100,monique,dixon,815,heagney crescent,fowlers bay,port macdonnell,3022,qld,19600320
119745,"","",33149100,ellie,oats,1,maharatta circuit,bellona,calliope,2112,qld,19631214
109869,"","",30412100,grayson,ahmed,56,carr crescent,cooranga,parmelia,3021,nsw,19680317
30144,"","",8241100,kiara,djugiba,45,mcintyre street,silverland roadhouse,burwood,3143,nsw,19010406
86010,"","",23769100,leah,white,26,cambridge street,telopea park,orford,2097,wa,19180626
1254,"","",331100,harrison,bishop,1,bruxner close,stoney creek,whyalla,3216,nsw,19400709
71250,"","",19712100,cade,boulter,10,currong street,the stockyards,marsden,5153,nsw,19700804
69147,"","",19118100,cooper,campbell,449,rienits place,rosetta village,coober pedy,3177,nsw,19171229
87894,"","",24295100,laura,matthews,33,tarana street,clarkbrae,mount isa,3810,nsw,19680818
33879,"","",9294100,phoebe,dabinet,8,winyu close,marylands,doolandella,4722,qld,19990421
17817,0.9935126676878109,0.9935126676878109,4897101,catherine,oh,11,hopetoun circuit,keelee,ulverstone,7310,tas,19590521
62112,"","",17145100,pascale,burman,25,muntz street,retirement village,chelsea heights,3556,qld,19440407
65829,"","",18201100,liam,dutson,12,hurtle avenue,caragnoo,hoppers crossing,2611,qld,19000911
31386,"","",8605100,katelin,fitzpatrick,6,"",cherokee vlge,toowong,2877,sa,19350813
110499,0.9885001710488093,1.0,30583100,harry,grimaldi,65,windradyne street,cottonwood,bolwarra,2913,qld,19810526
126006,"","",34881100,ella,edgecombe,140,kenyon circuit,kordella park,pambula beach,2049,nsw,19280325
82356,"","",22760100,samuel,stanfield,62,taronga place,mari-ma farm,callala bay,3030,sa,19310929
103269,"","",28551100,adam,sarnyai,43,forbes street,glenview,mount coolon,2220,qld,19580319
30783,"","",8420100,sophie,alderson,1,sugarloaf circuit,herbert river,campsie,3550,nsw,19061123
50910,"","",14060100,darcy,fleet,29,coutts place,tesbury,toorak,4405,nsw,19450515
61824,"","",17062100,phoebe,cochrane,19,allan street,gunnedah research centre,cranbourne north,3442,nsw,19700601
100152,0.9604454192879934,0.9604454192879934,27725101,white,william,20,clift crescent,munjla,mooloolaba,4037,sa,19031104
106722,"","",29540100,alexander,solonimkl,21,sturt avenue,parish lorne,narellan,3280,qld,19681219
37701,"","",10380100,lee,ryan,12,bunton place,"",derri derra,2390,nsw,19931217
10617,0.9669063403296406,0.9785636854216678,2931102,alessia,clarke,25,shumack wtreet,maroona park,coffs harbour,2464,nsw,19780506
118506,"","",32830100,harrison,weidenbach,34,alice jackson crescent,denhill,burpengary,3038,vic,19370102
59373,"","",16367100,chloe,zepina,7,slessor crescent,lyndale,moorabbin,2229,nt,19660413
107346,"","",29706100,anari,dmytriw,37,condell street,kooroo jersey stud,worongary,5062,vic,19110817
78027,0.9796204821146403,0.9865209671825279,21600101,kate,shelley,626,parfitt crescent,burong,ivanohe,2263,nsw,19340105
54960,"","",15160100,jayden,liddy,30,cleland street,mayflower retrmnt vlge,mill park,2101,qld,19160419
121074,"","",33521100,daniel,cummin,4,sturt avenue,binnalong,cranbourne west,3564,vic,19600710
123348,0.8616608997972981,0.9918484705619737,34159100,travis,donaldson,54,sterry place,monkani,toogoom,3175,qld,19630121
72222,"","",19977100,william,nguyen,49,charterisville avenue,jodayne,north bondi,2800,"",19990822
111879,"","",30971100,dante,ho,19,rosman circuit,arabian stud kelkette park,campbellfield,2618,nsw,19571207
111303,"","",30808100,stephanie,millar,"",magenta square,sherwood,warnbro,5047,qld,19690415
98028,0.9816996468156708,0.9938647243311047,27140102,matthew,walkington,23,yabsley place,terranoa,new farm,2747,vic,19330828
6261,"","",1708100,shai,webb,35,conway place,evergreen,avoca,3147,nsw,19900903
104754,"","",28968100,joshua,milisavljevic,161,duffus place,tesbury,rose bay,4670,nsw,19840217
101655,"","",28117100,cooper,ryan,24,jardine street,river quays,knoxfield,4737,vic,19691029
21618,0.746432842400169,0.746432842400169,5942101,bertie,white,44,gunderman park,mcnamarastreet,munster,3854,qld,19290707
114420,"","",31677100,megan,bahnisch,16,"",glenmore,newcastle,3070,nsw,19840928
4926,"","",1336100,ruben,bishop,"",tyrrell circuit,warra view,mulwala,3111,wa,19180324
98808,"","",27347100,jayden,blackwell,23,harrison street,surfers hawaiian,llandilo,4879,wa,19980630
60795,"","",16765100,nicholas,murton,4,slater place,"",garran,5000,qld,19910715
56154,"","",15474100,jye,clarke,7,mckinley circuit,earl haven,cherrybrook,4226,nsw,19660117
77691,"","",21507100,jack,hobson,28,broome crescent,grant hostel room,upwey,2024,vic,19560702
103410,"","",28591100,melanie,swoboda,6,kneebone street,goomaram,kirwan,3084,nsw,19910610
129438,"","",35840100,roberta,bryers,55,sachse place,highvale village,thebarton,4670,qld,19150302
62400,"","",17238100,michael,wang,6,badimara street,tregona,dungog,2196,sa,19680725
