z_cluster,z_minScore,z_maxScore,id,fname,lname,stNo,add1,add2,city,state,dob,ssn
3121,"","",37762100,mackinley,leslie,2,cartwright street,"",salisbury east,2110,nsw,19240814
9418,"","",39528100,jeremy,clarke,31,burkitt street,hopeview,hackham,7316,vic,19270125
90478,"","",62059100,oliver,leane,37,bullock circuit,glenview,coombabah,2112,qld,19981109
69481,"","",56324100,dylan,mccombe,58,drysdale circuit,kilnacrott,bassendean,2077,vic,19510108
72499,"","",57158100,amy,campbell,1081,jonsson court,surrey,budgewoi,4109,vic,19120310
22282,0.91932885986426,0.91932885986426,43060101,april,clarke,14,shackleton circuit,kehlhof,ellenbrook,3782,qld,19790515
127798,"","",72393100,isaiah,philps,56,haskett place,seaforth garden,klemzig,4703,vic,19210930
8131,"","",39157100,talia,de angelis,12,ratcliffe crescent,hyfields,long jetty,4820,wa,19140323
54955,0.9710288098361849,1.0,52226104,john,rivera,77,michell street,kings school,duncraig,4707,"",19660423
116146,"","",69115100,silas,ferrar,10,learmonth drive,belgrade park village,gravesend,2502,vic,19131102
79558,"","",59058100,emiily,morrison,9,bertel crescent,yalkara,rosebud,5108,vic,19150626
105148,"","",66091100,michael,arrigoni,62,currie crescent,ainslie house,tynong north,3173,act,19621008
29530,0.42442083337649367,0.42442083337649367,61662100,jackson,donaldson,16,burkitt street,cara hill,ulladulla,2199,vic,19970512
120238,"","",70242100,jacob,godfrey,12,nerli place,ainslie house,gorokan,3690,"",19610507
87532,0.9860775702570874,0.9897281369176673,61259100,shaun,clarke,35,brereton street,workmans cottage,lalor park,3630,tas,19820309
73114,0.9203218064480316,0.9850963590924687,57308104,kuzniarski,ryan,28,sid barnes crescent,cascina,newstead,4035,vic,19539701
88525,"","",61535100,isabella,coleman,34,moroney street,ferncliff,lauderdale,4352,qld,19581216
36967,0.9895009894424747,0.9895009894424747,47167103,jaykob,white,140,captain cook crescent,"",lavington,2094,vic,19100429
92587,"","",62624100,jakob,murabito,24,tepper circuit,banksia village,innaloo,2168,qld,19850831
24502,0.7040207605851118,0.9133862555058758,43684103,giordano,maliah,11,badger place,kildrommie,harbord,3930,sa,19390305
50589,0.46528984971823134,0.46528984971823134,65295100,sam,gartlan,57,clifford crescent,"",port macquarie,2034,nsw,19540903
81373,0.8490879369392554,1.0,59549100,noah,moulton,18,dwyer street,mudhill,montmorency,3033,wa,19070203
11242,"","",40016100,chelsea,weller,17,yanda street,rosetta village,dunkeld,3116,qld,19631202
9449,0.4073766826801016,0.4073766826801016,62176100,imogen,green,53,lachlan street,fairburn park,carlingford,3038,wa,19190313
80038,"","",59187100,jemima,toseland,63,martens crescent,westport,hawthorn,2088,qld,19610625
100450,"","",64757101,samuel,mason,3,kriewaldt circuit,st franci s vlge,bayonet head,3952,wa,19530217
74461,0.9773179339957678,0.9922076038445328,57678101,benedict,broxam,227,ironbark xrescent,brentwood v illage,cleveland,3151,nsw,19590813
64969,"","",55020100,karissa,green,226,strickland crescent,merri banks,craigmore,3478,nsw,19291215
115147,"","",68857100,jasmin,carbone,166,clift crescent,casuarina village,cherrybrook,3461,vic,19091014
104569,"","",65920100,campbell,santi,340,starritt place,tigers hill,toowong,3175,sa,19430916
50674,"","",50998100,emiily,lonie,102,bonney street,manuka village,buddina,2230,nsw,19880729
13324,"","",40588100,adam,green,2929,harper street,"",westlake,6149,vic,19941221
6931,"","",38843100,charlee,kennealy,23,wolff crescent,terara house,murray bridge,2304,qld,19120705
90289,0.9898925579557393,0.9919838893137035,62008100,benjamin,millar,4,nivison place,barakee,mount melville,3228,vic,19700418
125566,"","",71783100,sophie,couzens,14,esk place,stonehenge,box hill south,2300,qld,19720601
43654,0.9930551227290545,0.9930551227290545,49054103,nathaxn,matthews,1,moorehead place,knox retireme n tvillage,"",2034,vic,19121004
87682,"","",61301100,danielle,neville,3,helemon street,belgrave arcade,mitcham,5081,qld,19850110
84151,"","",60313100,aiden,seto,22,port jackson circuit,"",surfers paradise,2168,qld,""
60031,"","",53654100,samuel,green,24,penton place,flr 5 john flynn medical centre,broadmeadows,6173,vic,19890806
100723,0.9712070432504784,0.9712070432504784,64835100,niamh,guthridge,542,kingsford smith drive,villa 427,loomberah,4854,tas,19010219
81571,"","",59600100,jayden,kostelnik,28,isles place,claymore springs,clapham,2263,nsw,19350519
27754,"","",44599100,seanna,shepherd,4,denovan circuit,blueberry hill,bonny hills,5211,vic,19840504
90490,"","",62063100,madison,stanley,50,dumaresq street,sutton,east preston,2303,qld,19100225
80291,0.9867593649388902,0.9867593649388902,96080100,nicholas,ballantyne,37,mcbryde crescent,"",wanniassa,6122,qld,19430503
87476,"","",98091100,archer,medved,69,davenport street,yambacoona,upper coomera,7018,act,19610608
61508,"","",90954100,kirra,gulliver,58,allan street,browie,bayswater,4103,nsw,19591201
87500,"","",98099100,ella,"",19,fairbridge crescent,grass trees,ascot park,2233,qld,19561106
31235,"","",82479100,scott,stanley,31,east place,the boathouse,currans hill,4818,vic,19741202
78230,"","",95527100,emiily,green,14,crozier circuit,narangi,mackay north,4350,vic,19010609
6482,"","",75523100,harley,willsford,9,holmes crescent,bridgefoot down,coombabah,2460,nsw,19660517
46817,"","",86823100,daniel,godding,"",disney court,gull cottage,mount thorley,6082,qld,19520303
69605,0.9926980476544489,0.9926980476544489,93143101,maya,lampreey,38,boolimba crescent,war veternas home,wakeley,4505,wa,19540408
63314,"","",91460100,gracie,felmingham,5,morgan crescent,strauss,gwandalan,2518,nsw,19680205
26390,0.9932239476560019,0.9932239476560019,81103100,erin,matthews,26,halifax close,the lodge,warnbro,2224,qld,19031127
63236,"","",91435100,samir,campbell,12,currong street,cliffreen,hatherleigh,3153,nsw,19211104
84572,"","",97242100,sarah,chappel,23,pindari crescent,old barn,auburn,2648,nsw,19750313
58514,"","",90110100,jye,corbin,19,irvine street,oakdene,revesby,2164,sa,19541029
33986,"","",83263100,stephanie,dudley,146,byron court,brannigans,oakden,6059,vic,19380603
49853,"","",87677100,mitchell,matthews,499,mcdougall street,dorothy genders vlge,seven hills,5034,vic,19501215
36737,"","",84043100,nicole,angie,70,youl court,adare stock route road,clayton,3564,qld,19720104
66674,"","",92366101,layl,gioia,11,boldrewoo d street,"",taringa,4078,vic,19160719
85670,0.9235885244572057,0.9458506742569662,97557103,jessica,musolino,47,charleston street,vaughan v lge,burood,4670,vic,19850510
81527,"","",96396100,taylah,pizzey,68,glyde place,willandra village,devonport,4740,vic,19440223
52268,"","",88357100,ethan,mckane,13,le gallienne street,sec 692,port macquarie,2831,wa,19601230
28649,"","",81731100,caitlin,morrison,33,dexter street,murray vale lodge,belmont,3953,nsw,19150317
81617,"","",96421100,sachin,green,34,dines place,glenmore,toowoomba,3141,nsw,19651208
64541,0.7286426315642817,0.9826550902515282,91791101,noah,mason,134,jackacrescent,herbert river,mount eliza,5271,nsw,19290822
63974,0.9752573503398502,0.9904156124125721,91635102,jake,estepa,1,shackleton circuit,toolebewong farm,emerald,3709,nsw,19316129
34064,0.9477508347693814,0.9896267294168145,83286101,kalnins,elton,39,gattonustreet,merimaja,arundel,3777,qld,19840306
33830,0.9506264829010563,0.993289465346792,83217100,chloe,kammermann,114,banambila street,cobblecundy,denmark,2745,nsw,19690314
37292,"","",84198100,katelin,grierson,20,courtice close,"",seacombe heights,3638,nsw,19411029
81137,"","",96302100,caitlin,green,13,pettit place,cherry haven,blacktown,3016,"",19331021
16331,"","",78268100,brooke,tuckwell,82,launceston street,merrilea,berkeley vale,4673,wa,19570221
86120,"","",97691100,georgia,dritsas,201,tanderra crescent,concept,maryborough,2047,sa,19990328
32780,0.4309214658875563,0.4309214658875563,82926100,alexandra,wilkins,9,"",hairdressing salon,carina heights,3444,nsw,19720403
59168,"","",90296100,ash,mayer,42,gadali crescent,"",carlingford,2315,vic,19700519
67253,"","",92515100,oliver,burford,19,ebenezer street,"",yendon,5576,qld,19850510
79544,"","",95879100,kallie,pyper,2,tiptree crescent,yurnga,medina,4350,qld,19280208
61529,0.9697339465838947,0.9900835436603401,90958100,hayley,reibel,5,atherton street,anona farm,cecil plains,3030,nsw,19850812
45827,"","",86557100,mary,kranz,27,tadgell place,"",altona north,810,sa,19090517
2204,"","",74323100,lauren,rees,26,rapanea street,magnolia lodge,bindoon,4217,sa,19040124
31481,"","",82543100,alexander,bigge,400,weddin circuit,east end,nunawading,3073,nsw,19141023
73439,1.0,1.0,94190100,seth,albertini,95,blair street,sec 91,maclean,6025,qld,19760503
18947,"","",79012100,imogen,bansemer,243,gellibrand street,cascina,"",3730,qld,19801009
8024,"","",75969100,matthew,pendle,25,baracchi crescent,menedebri,bundaberg,6105,qld,19921216
18356,"","",78853100,"",fitzpatrick,52,yarrawonga street,ocean crt (cnr beach s street,logan reserve,2099,qld,19650317
84374,"","",97185100,emiily,madigan,15,o'loghlen street,clems place,isle of capri,2324,vic,19550704
36926,0.9907968838390958,0.9907968838390958,84096102,talyah,vrettis,7,petterd street,the g jms,ivanhoe,2224,nsw,19690208
11744,"","",77004100,timothy,clarke,1,arndell street,karingal homes,inglewood,2112,sa,19321227
70016,"","",93260100,madison,crook,73,buvelot street,farm shed,belrose,2060,nsw,19641006
25283,"","",80786100,holly,senti,73,atherton street,rawdon,flowerdale,3233,qld,19971003
4679,"","",75028101,ada,galek,"",amarill o,lubuma place,hoppers crossing,2035,vic,19250608
92924,"","",99613100,rhett,walch,62,hedger street,peridon vlge,glenmore park,2846,vic,19311204
44018,"","",86041100,eva,green,27,gillies street,muriel plains,eaton,2210,vic,19370721
13256,0.7229370703530147,0.9383643243102597,77422104,d'antiochia,isabella,76,kinsella treet,fou rpots,ascot vale,4510,qld,19551210
2015,"","",74273100,emiily,lupoi,82,esperance street,medcl cntr (cnr queen s street,scarborough,2094,nsw,19871220
50888,"","",87980100,holly,willing,111,lake place,manyara,canley heights,4221,wa,19000120
107121,"","",29651100,james,browne,"",wilkins street,brentwood vlge,maryborough,5081,vic,19930926
59577,"","",16428100,sana,rees,5,monaro crescent,st francis vlge,surrey hills,3181,qld,19160803
29253,"","",7994100,kirrah,hodby,38,doyle terrace,"",lavington,2077,sa,19661226
35979,"","",9897100,mia,bishop,45,cleeve place,river bend,arundel,6150,vic,19750730
37157,0.4567170988024814,0.4567170988024814,22480100,lauren,dixon,12,whittell crescent,avonlea park rmb 4045,hoppers crossing,2087,sa,19380920
92835,0.5617831738826974,0.5617831738826974,27388100,daniel,galinec,25,"",silver sand caravan park,wangi wangi,3151,nsw,19360107
9939,"","",2740100,carlin,liguoro,38,honyong crescent,white house,"",2042,vic,19700214
36957,"","",10170100,melissa,holderhead,3,badimara street,heritage manor est,mcdowall,4035,nsw,19310202
121569,"","",33660100,sarah,teague,4,carter crescent,lazee m,woodville north,4740,sa,19560606
16419,"","",4523100,riley,capell,104,jabanungga avenue,foveaux terraces,naremburn,2068,nsw,19950308
93234,"","",25788100,kierra,grafton,11,hackett garden,crowden,alfords point,2357,vic,19690522
101349,"","",28040100,zane,voroniansky,1,michell street,"",windsor,6025,qld,19610108
68226,"","",18862100,hugo,longden,2,kosciusko avenue,rosetta village,rothwell,5074,nsw,19231102
16680,"","",4600100,zachary,stanley,38,badimara street,feltonwood,porongurup,2365,nsw,19770726
17322,"","",4766100,eloise,marwaha,10,albermarle place,hmas cerberus,kangaroo flat,2478,qld,19090701
59091,"","",16286100,phoebe,cochrane,451,atherton street,ponderossa,cooroy,4812,qld,19901226
82053,"","",22671100,heath,ryan,7,port jackson circuit,fairholme,lismore,4370,vic,19900211
127383,"","",35264100,teagan,reid,46,levine street,kilwinning,ballina,3038,nsw,19250824
75198,0.9927411088068149,0.9927411088068149,20799100,caleb,lill,182,darebin place,henry kendall bayside,burpengary,3380,sa,19530225
24300,0.9726925569621458,0.992683621977012,6632102,kobe,neville,11,mcglinn place,jeie park,westfield,5275,wa,19000624
6240,"","",1703101,amalia,kily,10,wallaroo road,rowethorpe,duncraig,3713,qld,19680615
104367,"","",28860100,daniel,white,25,shumack street,bendigo retirement village,frankston,4179,qld,19260103
27207,"","",7445100,rupert,lowry,12,"",john flynn medical centre,long jetty,4870,qld,19640503
13812,"","",3812100,hamish,ryan,108,strickland crescent,rosedale,westmeadows,3219,act,19460130
129297,"","",35795101,lucas,van der kolk,93,ainslie avenue,"",pretson,2155,vic,19880524
21462,"","",5896100,alexandra,blowes,87,strickland crescent,glenwood homes,darnum,2640,nsw,19750803
88431,"","",24437100,damien,dixon,3,lawrence wackett crescent,"",bogangar,3030,nsw,19360115
10320,"","",2845100,marcus,tchepak,66,paul coe crescent,tallangatta medical centre,moura,4425,vic,19660322
125025,"","",34616100,trinity,bullock,28,finnerty place,locn 2093,trinity park,2836,wa,19240620
53007,"","",14642100,joel,alderson,191,maray place,diamond downs,beechboro,3996,vic,19470916
36375,"","",10007100,annabella,hermosisima,9,cuthbert circuit,golden oaks village,berala,2216,vic,19760416
3381,"","",910100,"",demarco,16,girrahween street,flr 5 john flynn medical centre,adventure bay,2010,qld,19630628
34941,"","",9609100,ashleigh,lissner,186,argyle place,abbey fields,joondalup,2774,vic,19760306
72540,"","",20074100,alexandra,thorpe,42,parry place,21st,toowong,2800,vic,19260323
47733,"","",13164100,lucy,jeffries,159,kinsella street,rustenburg sth,sylvania,5173,qld,""
44349,"","",12239100,lillianna,kluske,7,mckillop circuit,catumbel lodge,cleveland,3224,nsw,19240605
61023,"","",16826102,peter,stronach,7,sturgess place,chippendalbe village,warriewood,3092,vic,19790221
9486,"","",2625100,bodhi,clarke,32,handcock crescent,court units,coldstream,2010,nsw,19820928
1859,0.5005209793342189,0.9936109261067413,20252100,trent,clarke,1479,burn street,"",bolwarra heights,3087,nsw,19610603
56460,"","",15551100,chloe,ryan,30,moten street,rockwood,berwick,2064,nsw,19891210
132804,"","",36770100,ellorah,banson,163,kulgera street,ortawenah,elanora heights,3741,nsw,19161012
5046,"","",1375100,jayden,griffen,237,caley crescent,karoola,paskeville,6233,wa,19250906
5358,"","",1456100,cain,tebb,486,james smith circuit,ainslie house,gingin,3630,nsw,""
73698,0.9733950667264534,0.9826375285793455,20391102,alicia,finey,27,bennelong crescent,birubi bch caravan park,edwn,2285,tas,19260316
84183,0.9855497168714878,0.9855497168714878,23259102,isabelle,seddson,19,teague street,"",mossman,3977,wa,19901028
57381,"","",15821100,emiily,coleman,21,dale circuit,shopping centre,hawthorn,3071,qld,19420324
77226,"","",21378100,oliver,lomman,108,piddington street,ardrossan,childers,5255,vic,19991226
89346,"","",24698100,harry,eglinton,22,mccawley street,curringa,munster,3066,nsw,19200207
19197,"","",5285100,drew,lansdell,52,wilkins street,utopia,dawesville,2770,act,19590501
98376,"","",27232100,beau,lette,46,grounds crescent,retirement village,kingsford,3088,nsw,19271112
65247,0.8607628066226327,0.8607628066226327,18048101,timothy,paine,15,boolee street,st vincent hospital,hanwood,3978,nsw,19801018
91635,0.9949515356095294,0.9949515356095294,25333101,"",van ldok,25,wanganeen avenue,"",lockington,2207,vic,19781110
118308,0.9410184206030312,0.9936956449143873,32775101,rosie,white,5,hobart place,armidlale,lake clarendon,2042,nsw,19420215
72891,"","",20161100,gillian,boekel,25,de vis place,virginia estate,harkaway,4020,qld,19321208
30238,0.690147664388885,0.9868282375497295,35390102,chelsae,rollitt,29,bucknel crcuit,kacadoo,roselands,6168,qld,""
72177,"","",19962100,hamish,noble,29,pennefather street,flt 45,seaspray,3874,vic,19200901
123348,0.7057142591668418,0.8616608997972981,34159103,donaldson,travis,54,hampton cicruit,monkani,toogoom,3175,qld,19630121
14532,"","",4005100,jai,priest,251,herbert crescent,white house,warilla,2710,tas,19060424
34641,"","",9525100,simone,white,6,cochrane crescent,avonlea park rmb 4045,mansfield,2443,vic,19620421
